,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,month,datetime_utc,dt_delta,delta_secs
477797,2012-09-03 10:00:00,43.4096,-72.0365,HerrickCoveSouth,1.2,22.34,edi.498.1,9,2012-09-03 15:00:00+00:00,0 days 00:28:13.974000,1693
421027,2012-09-03 10:00:00,43.3446,-72.0438,SouthOfTheFells,1.3,21.96,edi.498.1,9,2012-09-03 15:00:00+00:00,0 days 00:28:13.974000,1693
388674,2012-09-03 10:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,21.97,edi.498.1,9,2012-09-03 15:00:00+00:00,0 days 00:28:13.974000,1693
448134,2012-09-03 10:00:00,43.3235,-72.0411,Newbury,1.2,22.16,edi.498.1,9,2012-09-03 15:00:00+00:00,0 days 00:28:13.974000,1693
160992,2012-09-03 10:00:00,43.3913,-72.0576,loon,0.5,22.41,edi.499.2,9,2012-09-03 15:00:00+00:00,0 days 00:28:13.974000,1693
160993,2012-09-03 10:10:00,43.3913,-72.0576,loon,0.5,22.41,edi.499.2,9,2012-09-03 15:10:00+00:00,0 days 00:18:13.974000,1093
160994,2012-09-03 10:20:00,43.3913,-72.0576,loon,0.5,22.47,edi.499.2,9,2012-09-03 15:20:00+00:00,0 days 00:08:13.974000,493
160995,2012-09-03 10:30:00,43.3913,-72.0576,loon,0.5,22.53,edi.499.2,9,2012-09-03 15:30:00+00:00,-1 days +23:58:13.974000,-107
160996,2012-09-03 10:40:00,43.3913,-72.0576,loon,0.5,22.53,edi.499.2,9,2012-09-03 15:40:00+00:00,-1 days +23:48:13.974000,-707
160997,2012-09-03 10:50:00,43.3913,-72.0576,loon,0.5,22.53,edi.499.2,9,2012-09-03 15:50:00+00:00,-1 days +23:38:13.974000,-1307
