system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,.geo
1_1_2_1_LT05_013030_19880723,125.68539,32.0,56.900433,0.977941145456293,1.0158482,32347.627514131942,585673417221,0.4253422662394407,7301,4.407605519820005,20.19667717649057,16.097156925685635,16.572368083337317,5.99978347687072,1.7363496084198125,33.09956741333008,32347.75,585684000000,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880909,141.6893,38.0,45.592377,0.977941145456293,1.0069937,32395.627551331017,589820620435,0.9800757355083017,16823,68.25468797448706,18.396663024908424,15.71779516044809,15.64981109046213,6.0003371228079985,0.5088009356759016,44.407623291015625,32395.75,589831200000,2.169999694824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880925,147.02399,7.0,40.599907,0.977941145456293,1.0026268,32411.62747385417,591203013741,0.7827556073405185,13436,2.3072348568716254,16.571822960241192,14.038046451562897,14.253820717567267,12.365689510786869,0.3073598019647362,49.40009307861328,32411.75,591213600000,0.8899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19881027,154.42392,3.0,30.15958,0.977941145456293,0.9935882,32443.627395798612,593967806997,0.9999417419166909,17164,3.883769380414563,8.49279794913271,7.262694953829209,7.503138726607453,4.47877157338767,0.43369315527722224,59.84041976928711,32443.75,593978400000,0.8600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19881112,156.05571,10.0,25.501045,0.977941145456293,0.989604,32459.62742542824,595350209557,0.9998834838333819,17163,2.487732642208276,5.496452111666206,4.5746910501469396,4.988848609988014,-0.7634500664359294,0.9279491842328739,64.49895477294922,32459.75,595360800000,0.570001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890507,131.59631,36.0,55.57476,0.977941145456293,1.009219,32635.62611375,610556496228,0.5256044276143315,9022,2.717756368884194,13.784488939966064,7.204183442526408,7.004644698335708,4.478630458018291,1.2548853731095582,34.42523956298828,32635.75,610567200000,1.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_LT04_013030_19890819,134.84670457,26.0,51.73901843,0.977941145456293,1.0119189,32739.62941898148,6.195423818E11,0.9417419166909409,16165,3.9184859500053406,23.279622013116185,19.35013221225646,19.875131124822207,13.67423830026671,1.1432292229345327,38.26098157,32739.75,619552800000,1.8399993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890827,135.41357,2.0,48.755035,0.977941145456293,1.0102283,32747.624550416665,620233161156,1.0,17165,6.688972164266822,19.295438615869756,16.09185550638438,16.11187197665996,14.253797406819912,0.32041722728979577,41.244964599609375,32747.5,620222400000,0.9799987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890928,146.28783,0.0,39.161983,0.977941145456293,1.0018597,32779.624037546295,622997916844,1.0,17165,2.9135555308861028,14.72100293951949,13.379820976062843,13.313412490810205,10.445624240230185,0.5402220961714032,50.838016510009766,32779.5,622987200000,1.2399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19891014,150.41113,27.0,33.918423,0.977941145456293,0.9972737,32795.62367177084,624380285241,0.9998834838333819,17163,-0.6703293233282928,12.365752546595333,9.291662245810167,9.960904532800054,5.496426651859157,1.562117500771579,56.08157730102539,32795.5,624369600000,0.720001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19891030,153.21915,36.0,28.814333,0.977941145456293,0.9928742,32811.62335378472,625762657767,0.8742207981357414,15006,4.61901642975294,10.928814707323026,7.273251053058651,7.004810625264709,4.988731912268172,0.5240095877101046,61.18566703796387,32811.5,625752000000,1.029998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900526,123.88787,41.0,57.665363,0.977941145456293,1.0131161,33019.62018670139,643733584131,0.9265948150305855,15905,0.5360614837095867,17.941283024123,9.993744370255797,9.960797236181664,-0.22699483803383308,2.5370068650045563,32.33463668823242,33019.5,643723200000,0.929998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900627,119.1698,52.0,58.325863,0.977941145456293,1.01658,33051.620179398145,646498383500,1.0,17165,2.681155897160836,23.286053571239773,18.86172109148192,18.849679997597626,17.943744456374763,0.5659657708168282,31.674137115478516,33051.5,646488000000,2.4899993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_LT04_013030_19900721,124.58599166,39.0,57.04765729,0.977941145456293,1.0160593,33075.62649188658,6.48572528899E11,0.5641712787649287,9684,-0.7454678701919075,21.58930719728803,17.87507953702095,17.697867079965366,12.300959719975566,1.373937194855665,32.95234271,33075.75,648583200000,1.8700012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900729,123.59948,13.0,54.341515,0.977941145456293,1.0152917,33083.62010068287,649263176699,0.8087387124963589,13882,3.948114511376641,25.01227952042824,20.396609283128708,20.63984291774887,16.572257123556973,0.5042551291239316,35.658485412597656,33083.5,649252800000,2.1100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900830,134.40009,5.0,47.202232,0.977941145456293,1.0096002,33115.619964895835,652027964967,1.0,17165,2.3192328971764136,20.63567193517571,18.667227311925924,18.84622451632915,17.03027705214927,0.3350945354431695,42.797767639160156,33115.5,652017600000,1.270001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901001,145.39522,4.0,37.68611,0.977941145456293,1.001076,33147.61980625,654792751260,0.7094086804544131,12177,4.8114901703745545,14.720986094292275,12.50205328762583,12.8406409830568,3.9663351264324676,1.2292015698575187,52.31388854980469,33147.5,654782400000,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901017,149.48227,27.0,32.521004,0.977941145456293,0.9964974,33163.61975449074,656175146788,0.8272065249053306,14199,7.958768831039755,12.365086137775785,10.91189403478893,10.92823012172253,6.503897100384045,0.7668531930595507,57.47899627685547,33163.5,656164800000,1.529998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910513,128.063,0.0,55.927387,0.977941145456293,1.0104688,33371.621738877315,674146518239,1.0,17165,4.334780156375878,21.078790462821896,12.34299428379511,11.888533084680976,10.445657182934886,1.398532619297139,34.07261276245117,33371.5,674136000000,1.2100006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910716,121.690994,1.0,56.92722,0.977941145456293,1.0164092,33435.62236876157,679676172661,0.9917856102534227,17024,5.870671708276159,25.003630799775408,18.65301086725145,18.39524397757258,14.720841304829273,0.7021643135145949,33.07278060913086,33435.5,679665600000,1.529998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910902,136.65915,0.0,46.960934,0.977941145456293,1.0089507,33483.62267664352,683823399262,1.0,17165,3.193039254501711,19.296724678838004,17.15376161254545,17.030456148542328,14.25346264441697,0.5017342619033462,43.039066314697266,33483.5,683812800000,1.5399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910918,142.43198,69.0,42.30195,0.977941145456293,1.0048085,33499.62280859954,685205810663,0.28668802796388,4921,-0.7153974099730194,15.650090513912595,10.391629499610756,10.445439494438336,4.988541060868823,2.1130890199508285,47.69805145263672,33499.5,685195200000,1.3899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911004,147.45326,7.0,37.2426,0.977941145456293,1.0002896,33515.62284049769,686588213419,0.9538595980192252,16373,3.863077927981049,15.65010588869153,12.866421815293904,12.840391961713044,9.960509831315452,0.4062188783555696,52.75740051269531,33515.5,686577600000,1.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911105,153.78296,43.0,27.148352,0.977941145456293,0.9914724,33547.62295592592,689353023392,0.9439557238566851,16203,0.2406747243450078,7.00496738465762,4.270361089709917,4.478807433814754,-6.294230788945906,1.8640187394716041,62.85164833068848,33547.5,689342400000,0.679998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920515,127.69632,35.0,56.59145,0.977941145456293,1.0110645,33739.622629108795,705941795155,0.6211476842411885,10662,3.661050371420636,16.111819419188752,8.760706934443114,8.49283649165192,6.504427053463597,1.027720560412385,33.40855026245117,33739.5,705931200000,0.779998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920616,120.823975,1.0,59.194176,0.977941145456293,1.0159444,33771.622378217595,708706573478,1.0,17165,12.339234575135489,22.39895501777357,16.505399943641763,16.57191490347344,15.65011068778831,0.5424510782014812,30.805824279785156,33771.5,708696000000,1.1200012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920819,131.33168,64.0,50.182384,0.977941145456293,1.0118822,33835.62179027778,714236122680,0.5976114185843285,10258,4.031805407913551,18.396845871227285,14.922187131027135,15.185834764130043,10.926759720557714,0.5947521094188148,39.8176155090332,33835.5,714225600000,2.2399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920920,142.7472,1.0,41.230972,0.977941145456293,1.0040522,33867.621452754625,717000893518,0.9903874162540053,17000,2.5010179741049807,16.111952218059944,14.754711311792184,14.72065944150283,11.408820053864273,0.4504157225049281,48.76902770996094,33867.5,716990400000,1.7600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921006,147.50925,0.0,36.108112,0.977941145456293,0.9995016,33883.62116765046,718383268885,0.9998834838333819,17163,4.114128983574718,11.409666013460008,10.590593109893446,10.928698562230016,6.504227453182513,0.6551753289922515,53.89188766479492,33883.5,718372800000,1.1600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921022,151.0869,62.0,30.925812,0.977941145456293,0.9949683,33899.621063969906,719765659927,0.29245557821147683,5020,8.94300488805672,8.4927312133722,7.775122649396721,7.999009150736052,3.9662703248790163,0.5413815820450474,59.074188232421875,33899.5,719755200000,0.970001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930502,130.7667,0.0,53.525616,0.977941145456293,1.0079772,34091.62176577546,736354520563,1.0,17165,4.264188596774752,17.030017949350476,6.790303521521423,6.504404947856704,4.4787764710505025,1.6668824631807495,36.47438430786133,34091.5,736344000000,0.8399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930603,122.78166,10.0,58.762283,0.977941145456293,1.0144279,34123.62183099537,739119326198,0.2956597727934751,5075,4.290532368126787,18.394452335331902,10.718503129199433,10.928814707323493,2.4136257615693837,1.2763299453528358,31.237716674804688,34123.5,739108800000,1.029998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930705,120.190025,3.0,58.052193,0.977941145456293,1.0167103,34155.621730405095,741884117507,1.0,17165,4.622669781620061,24.587761382655597,17.926339670813693,17.943679369389447,16.572357323501784,0.7276975233779677,31.94780731201172,34155.5,741873600000,2.4600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930806,126.83994,26.0,53.15796,0.977941145456293,1.0142056,34187.621736597226,744648918042,0.945761724439266,16234,-0.7777543422679649,21.964216739759518,14.654588209892722,14.25323044887771,10.444822091374315,1.5907413071147551,36.842041015625,34187.5,744638400000,1.770001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931025,151.83081,22.0,30.152409,0.977941145456293,0.9942191,34267.62154287037,751560901304,0.8536556947276435,14653,13.668041366453295,10.929023400918831,8.580154696482554,8.492897624824657,2.933787582419608,0.6233649812877384,59.847591400146484,34267.5,751550400000,0.570001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931110,153.78401,1.0,25.450096,0.977941145456293,0.9901459,34283.62145925926,752943294080,0.9997669676667638,17161,1.0756162804154537,6.504293702711168,4.989583819051551,4.988719344866514,1.8909007622922542,0.6290808675126734,64.5499038696289,34283.5,752932800000,1.0600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931126,154.30458,61.0,21.62278,0.977941145456293,0.9868154,34299.62139663195,754325688669,0.9144771337023012,15697,3.1965697293278748,2.4136510018683777,0.8455424466126622,0.8374432227114661,-4.601840630374713,1.0542578520657986,68.3772201538086,34299.5,754315200000,0.770001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940521,124.83554,1.0,56.869415,0.977941145456293,1.0121814,34475.61965320602,769531938037,1.0,17165,3.1104355173235048,20.192600399213323,11.160415331653503,10.927836072868399,9.472569937419316,1.5380882909129423,33.130584716796875,34475.5,769521600000,1.7600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940622,118.874016,5.0,58.321655,0.977941145456293,1.016339,34507.6192028588,772296699127,0.9993009030002913,17153,1.0157328633853764,21.52426033460526,17.728037572637124,17.94252378909641,15.649961484329861,0.6692474822594564,31.6783447265625,34507.5,772286400000,1.8600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940825,131.66771,10.0,48.09747,0.977941145456293,1.0107361,34571.618031527774,777826197924,1.0,17165,8.937521938776818,21.967716583156,18.055585325669327,17.943105440177256,17.487842925078684,0.33218588977848196,41.902530670166016,34571.5,777816000000,2.1800003051757812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940910,137.48346,6.0,43.734997,0.977941145456293,1.0068885,34587.61774851852,779208573472,0.5367899796096708,9214,5.438101136431813,15.186488987584125,13.625569396876656,14.2537616030677,6.504281238153355,1.0812034859488149,46.2650032043457,34587.5,779198400000,1.079998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941012,147.28322,0.0,33.73943,0.977941145456293,0.9979294,34619.61711619213,781973318839,1.0,17165,3.8855946956150147,10.92886681053306,9.741337438717691,9.960776646660817,7.004852509378676,0.4950494914154089,56.26057052612305,34619.5,781963200000,0.9600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941028,150.42772,1.0,28.678778,0.977941145456293,0.9934823,34635.6167430787,783355686602,1.0,17165,3.316666321631944,9.960790519136387,9.05447678496837,8.984265209787043,6.504360263637292,0.34384368263318676,61.32122230529785,34635.5,783345600000,0.9399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941113,152.14359,45.0,24.087608,0.977941145456293,0.9895147,34651.61635582176,784738053143,0.9998834838333819,17163,2.867307682810175,7.503018432532496,6.5906350941605325,6.50429370271047,3.9662451263259357,0.4020728324771491,65.91239166259766,34651.5,784728000000,1.0600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941129,152.43286,54.0,20.439613,0.977941145456293,0.9863404,34667.615990983795,786120421621,0.991086513253714,17012,1.4355746051719374,3.9663256739472383,2.8537661846881432,2.9337810409150884,-0.7634506895522838,0.5205070974143338,69.56038665771484,34667.5,786110400000,0.679998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950508,124.65962,11.0,52.721237,0.977941145456293,1.0093126,34827.61166737269,799944048061,0.4131080687445383,7091,6.056069215878601,12.365531035142144,5.038977076474747,4.988687663602959,1.8908946577360868,1.001115112250763,37.27876281738281,34827.5,799934400000,1.129998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19951116,148.82935,26.0,22.097536,0.977941145456293,0.9889071,35019.60583689815,816532344308,0.8796970579667929,15100,3.2185462857991824,5.496457392334652,3.6599999719245444,3.9663397778698855,-1.8450164554556454,0.9344545455921461,67.90246391296387,35019.5,816523200000,0.5100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960526,121.14813,1.0,56.500698,0.977941145456293,1.0131915,35211.614319837965,833121877234,0.9698223128459074,16647,5.45036325821261,17.486322651445303,10.732752448373436,10.446027083848437,4.988838563639733,0.8783727701185351,33.49930191040039,35211.5,833112000000,0.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960814,127.758896,5.0,50.562798,0.977941145456293,1.0128423,35291.61728443287,840034133375,0.9797844450917564,16818,5.181701502394651,22.838939401738898,18.83180571698867,18.8468231842567,17.48708627180956,0.42896899557088985,39.43720245361328,35291.5,840024000000,1.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960830,133.88602,0.0,46.790104,0.977941145456293,1.0094954,35307.617884756946,841416585243,1.0,17165,-0.7816208105791822,21.519474274610758,17.517668674406355,17.486520217353522,14.253811399704107,0.9081036513368547,43.209896087646484,35307.5,841406400000,0.929998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960915,140.00598,47.0,42.37765,0.977941145456293,1.0054336,35323.61849591435,842799038047,0.9053306146227789,15540,6.835005556951627,17.942557818358342,14.941457927785095,15.186142949922425,8.491568899575894,0.7996329533762159,47.62234878540039,35323.5,842788800000,1.879998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961001,145.44713,17.0,37.500668,0.977941145456293,1.0009491,35339.61909150463,844181489506,1.0,17165,1.129263589685082,14.720545711994507,11.985602093857885,11.887536933791052,10.444603397965604,0.33946391140683835,52.499332427978516,35339.5,844171200000,1.879998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961017,149.75507,19.0,32.43303,0.977941145456293,0.9963733,35355.61966701389,845563939230,0.971453539178561,16675,3.049706266228794,12.840653552339397,10.331858599046575,10.445948378487522,8.492803227374393,0.31760011793813053,57.56697082519531,35355.5,845553600000,0.8500000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961102,152.67897,58.0,27.552187,0.977941145456293,0.9920529,35371.62021201389,846946386318,0.5970288377512379,10248,5.224307161004598,7.503188572177316,6.571544668976531,6.504439829717831,-0.7634511582672818,0.6754749332366552,62.44781303405762,35371.5,846936000000,0.7399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970614,123.329544,25.0,60.265324,0.977941145456293,1.0157394,35595.62660290509,866300538491,0.4051267113311972,6954,3.205799250881303,19.743666286667672,16.045485295297006,16.111889344849423,12.840543146376367,0.6043242013132832,29.734676361083984,35595.75,866311200000,1.0600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970630,122.54629,4.0,59.724632,0.977941145456293,1.0166671,35611.62699884259,867682972700,0.9999417419166909,17164,5.628623996590553,25.01719578859281,19.049089562882692,18.849242623476652,17.943488276037236,0.7750560453570604,30.275367736816406,35611.75,867693600000,2.369999694824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19971105,156.4342,17.0,27.782814,0.977941145456293,0.9913533,35739.62966409722,878742402978,0.9688901835129624,16631,4.816834440700859,8.492781327136406,6.892026148017836,7.004889128620213,3.4512982893549475,0.4837507136071159,62.217185974121094,35739.75,878752800000,0.8899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980516,132.61214,1.0,58.699497,0.977941145456293,1.0111655,35931.63218732639,895331420985,1.0,17165,3.185984674569858,20.638701464529966,12.756087527019188,12.364434797620996,10.927515445818415,1.4580343164700684,31.30050277709961,35931.75,895341600000,1.9200012207031252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980703,125.3699,16.0,60.673073,0.977941145456293,1.0167043,35979.632651747685,899478661111,0.47293912030294205,8118,4.40811527651407,22.83985473348001,17.81441427082706,17.9422004846245,10.445022841938012,1.0040735842145372,29.326927185058594,35979.75,899488800000,1.6600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990604,128.18759,5.0,61.12892,0.977941145456293,1.0144944,36315.63260732639,928509057273,0.3977279347509467,6827,4.917503424787934,21.078456102284292,14.684017269175747,14.721047744769697,8.984124046834566,0.9350476309697765,28.871078491210938,36315.75,928519200000,1.1200012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990722,127.66669,16.0,58.171623,0.977941145456293,1.0160027,36363.6323787963,932656237528,0.6974075152927469,11971,6.39521725740167,24.15584126557181,18.967744825214425,18.849717407956636,17.03119543789111,0.5652022965209035,31.82837677001953,36363.75,932666400000,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990807,131.96028,12.0,55.124043,0.977941145456293,1.0141307,36379.63234658565,934038634745,0.9746577337605593,16730,78.97783411855377,23.27539486915045,19.123141391868785,19.29692664541708,8.492027364975113,0.43261510566078454,34.87595748901367,36379.75,934048800000,1.6100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990823,137.39035,8.0,51.28611,0.977941145456293,1.0112184,36395.63218381944,935421020682,1.0,17165,4.9793769829358006,21.085706892035986,17.0340694996479,17.031077660396853,16.572329802997135,0.4337797339582062,38.713890075683594,36395.75,935431200000,2.3600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990831,145.72757,0.0,50.852158,0.977941145456293,1.009433,36403.64294917824,936113150809,1.0,17165,8.30122674001706,22.357267859543146,18.517256376440695,18.70111642836035,17.099804796349325,0.3579459149635641,39.14784240722656,36403.75,936122400000,1.9200012207031252,"{""type"":""MultiPoint"",""coordinates"":[]}"
