system:index,availablePixels_count,cloudcover_pct_scene,datetime_landsat,esd_au_scene,lakeCoverage_pct,sunazi_deg_scene,sunelev_deg_scene,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,.geo
1_1_2_1_LT05_013030_19900830,17194,5.0,6.52027964967E11,1.0096002,100.16894844159627,134.40008099,47.20223389,6.133252973933562,27.03586064000001,22.17894599555299,22.312289502096135,20.100698060000013,21.880303945075603,22.462999389559908,0.12152177391943961,0.425270814707066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901001,11014,4.0,6.5479275126E11,1.001076,64.16545295659772,145.39521967,37.68610972,4.329871529211381,17.250069380000014,14.584066467481987,14.595902712621859,10.147423820000029,14.449520837949844,14.976453649033472,-1.6240122789786204,0.6996886523185564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901017,13496,27.0,6.56175146788E11,0.9964974,78.62510923390622,149.48226714,32.5210037,4.272107617931217,16.768128560000036,13.739203509856885,13.586825179354113,11.066871200000037,13.444708668828378,14.020742514409802,-0.07339364690257025,0.4624973155447432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910513,17194,0.0,6.74146518239E11,1.0104688,100.16894844159627,128.06300723,55.92738838,4.750495465264932,27.288794120000034,13.776629990630553,13.269543876958986,11.948720360000038,13.133327809428998,13.856554414709272,2.0923902888394648,1.78148950940367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910529,17194,19.0,6.7552893343E11,1.0135833,100.16894844159627,124.0627556,58.33398717,4.871481071880888,29.599375640000005,19.415892954112206,19.342817591927023,17.824296740000023,18.69512097728885,19.463300258213494,1.906155083082961,1.1868823195180547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910716,16843,1.0,6.79676172661E11,1.0164091,98.1240897174483,121.69099426,56.92722049,8.258387602414365,32.37138986000002,20.692360292045066,20.384544958301156,19.054783939999993,20.24062097545296,20.973652276126494,2.285066694769945,0.9940574073834996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910801,17096,35.0,6.81058581696E11,1.0149618,99.59801922516749,125.46259694,54.35925609,9.147208483450083,36.10044968,22.994579362984464,22.737288572379473,21.15003020000006,22.61052774920076,23.459869205546237,2.198195007303945,1.0086840218793989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910817,10620,5.0,6.82440985974E11,1.0124168,61.870084474220796,130.72922686,51.00988119,2.141174744830873,31.735638139999992,20.616634753109885,22.065203468025018,7.594162879999999,19.136347809523485,22.957918680209787,-1.311475711945332,3.2145686453570206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910902,17194,0.0,6.83823399262E11,1.0089507,100.16894844159627,136.65914156,46.96093487,3.6127117198405427,24.26726444000002,19.958951935318904,19.865857800352,16.96295570000001,19.715880901457556,20.244296605170703,-1.121909395474196,0.5445650031954204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910918,4488,69.0,6.85205810663E11,1.0048085,26.146227789105737,142.43197422,42.30194983,-0.7392614435130778,22.161764120000043,13.163809632723892,12.686717779268978,6.671297480000021,10.47203736574973,15.570930709867913,0.27837434313798937,3.0495103604765816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911004,15543,7.0,6.86588213419E11,1.0002895,90.5505388872706,147.45326219,37.24259967,8.044085244932349,20.56213076000006,14.990756313357476,14.939460187290202,13.633804220000002,14.810038290120103,14.939460187290202,1.9885001575219647,0.5487413931235166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911105,16173,43.0,6.89353023392E11,0.9914724,94.22079813574133,153.78295249,27.14835123,-0.2382103890633065,8.657167100000038,5.76875076686756,5.988974492748605,-1.6618352799999911,4.355646920557375,7.597574877412149,-0.6212095323453377,1.8885416070051284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920515,9944,35.0,7.05941795155E11,1.0110645,57.931838042528405,127.69631774,56.59145133,4.12097298434214,19.670027539999978,10.588602494533768,10.212972742018522,8.899846519999983,10.064737112991457,10.783361411186522,1.857015838007809,1.3297864695794783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920616,17194,1.0,7.08706573478E11,1.0159444,100.16894844159627,120.82397514,59.19417388,16.315813683006954,27.890365640000027,18.33806127219211,18.30990448096498,17.27057750000006,17.943161460833345,18.462408273089416,3.1032565854893184,0.7463566410359043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920819,9575,64.0,7.1423612268E11,1.0118822,55.782114768424115,131.33168062,50.18238503,9.09941058027444,27.08713094000001,18.451229622459714,18.700951030135187,16.5869735,18.047383572860934,18.804969193154246,1.878272961239382,0.8443382275639593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920920,17016,1.0,7.17000893518E11,1.0040522,99.13195455869503,142.74719148,41.23097391,2.2345446786249195,20.668089380000026,17.944399582051528,17.953134594544224,15.01126628000003,17.803831444426837,18.360861211308702,-0.6174563902963233,0.4908617449300518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921006,17193,0.0,7.18383268885E11,0.9995016,100.16312263326537,147.50924243,36.10811268,3.8378412936711177,14.28664604000005,12.559256827596126,12.838473333566135,8.629822940000054,12.448895994695059,12.984263744700412,-1.864232074254769,0.655831768980485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921022,4966,62.0,7.19765659927E11,0.9949683,28.930964171278767,151.08689444,30.92581238,6.1823551215069354,10.530242059999978,9.655850600511167,9.83822051490468,6.633699260000014,9.432959873901074,9.83822051490468,-2.3061726776032057,0.5046003189278571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930502,17194,0.0,7.36354520563E11,1.0079773,100.16894844159627,130.76668733,53.52561559,4.622984439063421,22.00111718000005,7.560210386784691,7.299663820407817,4.85291084000005,6.589104053168138,7.869093907150316,1.9994298386220926,1.9476385286032176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930705,17194,3.0,7.41884117507E11,1.0167103,100.16894844159627,120.19002287,58.05219092,7.192956114980772,36.33629306,22.38136197347735,22.338185533117674,20.14171429999999,21.71021072680884,23.050735316860365,1.8509402438686797,1.1889050566324093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930806,15911,26.0,7.44648918042E11,1.0142056,92.69443635304398,126.83994007,53.15795828,-0.4651040143833005,30.101824580000027,17.831751352014855,17.56892469931841,12.905765960000053,16.403743066649078,19.46644926736161,0.19846044189879852,1.9708287510655627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931025,13976,22.0,7.51560901304E11,0.9942191,81.42149723274105,151.8308085,30.1524087,2.8650906718839524,13.828631360000031,10.166742457436817,10.02623965889707,8.22991460000003,9.88163077266274,10.5715277005908,0.30306024517936575,0.46302910372816874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931110,17190,1.0,7.5294329408E11,0.9901459,100.14564520827265,153.78401734,25.45009589,1.0586749522852958,8.800723940000012,6.362580516593607,6.413801753256769,3.0550323200000093,5.861101384895896,6.820363355710067,-0.6557285346357831,0.6471792972963601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931126,15669,61.0,7.54325688669E11,0.9868154,91.28459073696476,154.30457716,21.62277997,3.1177917917727305,4.288937540000006,1.78804683965783,1.8132976517730626,-3.859622139999999,1.670664251245923,2.3636724444016797,-1.5077873385025347,0.9940198400361021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940521,17194,1.0,7.69531938037E11,1.0121814,100.16894844159627,124.83554147,56.86941536,3.711552263437386,26.451379220000035,12.232110340446617,11.883545944646702,10.208948179999993,11.328238395893012,12.578107207807069,1.7909916866643811,1.835917277109845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940622,17171,5.0,7.72296699127E11,1.0163389,100.03495484998544,118.8740177,58.32165547,1.2567617383719742,26.844451520000007,21.172273719515058,21.041876259869056,18.815522540000018,20.595944296420576,21.632643565326244,0.7248504615592571,0.9440261829220729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940724,5909,45.0,7.75061447436E11,1.0158094,34.42470142732304,121.6526071,54.84003817,1.2363544177052619,29.37720434000005,23.92732372806946,23.85169962741662,21.228644659999986,23.733326391835934,24.55903201695863,0.16790273439572034,0.8122212305134774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940809,17194,16.0,7.76443821208E11,1.0137808,100.16894844159627,126.12549638,51.8197169,15.570634813211615,28.81664906000003,22.31923911911099,22.06450259196976,21.26966090000002,21.93616953135927,22.72937026571239,2.737174529264696,0.5429424847182701,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940825,17194,10.0,7.77826197924E11,1.0107361,100.16894844159627,131.66770447,48.09746765,20.285647817112277,29.073000560000025,20.52444644640251,20.431431975374192,19.690535660000023,20.28723311691895,20.878314771008917,2.7796815175989704,0.5204401928188226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940910,7651,6.0,7.79208573472E11,1.0068885,44.57325953976114,137.48346422,43.73499791,4.463164748935758,19.96055924000001,16.36523806819838,16.51980218777952,12.690430699999979,16.1162175667139,16.660557308799163,-0.7292022411356147,0.5363214188296046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941012,17194,0.0,7.81973318839E11,0.9979294,100.16894844159627,147.28322496,33.7394282,3.4930605686327416,14.515653380000003,11.497557548189432,11.644665515783819,8.530700360000026,11.254098833178347,11.7884244711483,-1.4903394827407193,0.5083963545021108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941028,17192,1.0,7.83355686602E11,0.9934823,100.15729682493446,150.42771541,28.67877711,4.0430515432394944,13.28858420000006,10.609210257037967,10.582010727372733,8.359799360000011,10.438148433416108,10.986572194967405,0.021524865375915258,0.39173429640766505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941113,17190,45.0,7.84738053143E11,0.9895147,100.14564520827265,152.14359263,24.08760862,3.5060064189459563,11.053199120000045,8.14503198378738,8.100311418751744,5.259655220000013,7.960652849465584,8.520111566532997,-0.5082458482772931,0.44911475681360585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941129,16983,54.0,7.86120421621E11,0.9863404,98.93970288377513,152.43286549,20.43961283,1.4052357147886037,5.912497040000005,3.9980020191889936,4.005016270820525,0.1257891800000266,3.5770114962223314,4.142959626072415,-0.8341028330371575,0.5526430450620724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950508,6039,11.0,7.99944048061E11,1.0093126,35.18205651034081,124.65962399,52.72123854,8.823603506384623,17.530347020000022,7.285569986409522,6.923578485533617,5.615129300000035,6.783753002650765,7.503636618176665,2.4260500956513478,1.2278706469598675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950727,13251,38.0,8.06855830497E11,1.0155407,77.19778619283426,118.2896771,52.22281164,9.652125871991531,33.19513268000003,24.404980113827083,24.561883394645793,22.835114060000024,23.820489534814847,24.657869168405696,1.5538059610334478,0.7052692679528069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19951116,14726,26.0,8.16532344308E11,0.9889071,85.79085348092048,148.82935097,22.09753603,1.945930968958673,7.874440520000007,5.158570346601976,5.283687925130856,0.3753046400000244,4.871846895102046,5.82975982636045,-1.2058968461880843,0.8054652714227315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960526,16507,1.0,8.33121877234E11,1.0131915,96.16661811826391,121.14813359,56.5006981,6.449209887015435,23.42984954000002,12.600995918409225,12.283576108975186,10.106407579999996,12.136492325115219,12.820458737673547,1.8641215377946287,1.092298584021492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960814,16710,5.0,8.40034133375E11,1.0128423,97.34925720943781,127.75889838,50.56279842,13.39784853498345,30.826444820000006,21.704955526188296,21.626960138724915,20.510860460000004,21.14627557386451,21.774425383322104,2.4409967848960137,0.6588879977580843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960830,17194,0.0,8.41416585243E11,1.0094954,100.16894844159627,133.88602223,46.79010305,-0.5007365467975666,25.613964320000036,19.85723910709956,19.868152136441367,16.515195080000012,19.188110334305577,20.76377386679482,-0.2340856834034972,1.02171542775629,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960915,14326,47.0,8.42799038047E11,1.0054335,83.4605301485581,140.00598818,42.3776526,7.482368648841939,25.668652640000005,18.59089722633126,18.71246491067146,14.276391980000028,18.569272650591973,18.71246491067146,-0.43693822339402766,0.6061696736222805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961001,17194,17.0,8.44181489506E11,1.0009491,100.16894844159627,145.44712687,37.50066884,3.676405189700458,18.48397460000001,14.774805896383214,14.682951345020456,13.168953500000043,14.547080678743598,15.168097944322168,0.7786355454593296,0.4695078412699593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961017,16368,19.0,8.4556393923E11,0.9963733,95.35683076026798,149.75506333,32.4330279,15.458430761082163,17.537183060000018,11.851319892801397,11.887613493884519,10.861790000000042,11.451114208031079,12.020637598900533,2.222051701542052,0.40699095064987484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970614,5271,25.0,8.66300538491E11,1.0157395,30.707835712205068,123.32954367,60.26532431,4.032719698256953,24.38689513999998,19.412072191448495,19.265353231207673,17.133856700000024,19.265353231207673,19.829656811336985,1.430846191103176,0.7911473239707539,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970630,17193,4.0,8.676829727E11,1.0166671,100.16312263326537,122.54628477,59.72463058,8.056827290774985,34.15559630000001,21.579296082240276,21.468639841345937,20.046009740000045,20.8302101597724,21.965632624739094,2.321218369464044,1.1639637463963644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19971105,16508,17.0,8.78742402978E11,0.9913533,96.17244392659482,156.43419852,27.78281492,2.8141006457381526,11.767565300000001,8.778004762634453,8.90671473736558,5.023811840000008,8.50478672304134,9.051891293089744,-0.6357944398627418,0.4973497498274995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980516,17194,1.0,8.95331420985E11,1.0111655,100.16894844159627,132.61213512,58.69949536,3.5727070260349407,29.028566300000023,14.3065005286893,13.949670686703842,11.86326986000006,13.168467305589758,14.592089074223873,1.8340311142551267,2.04968603292054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980703,6870,16.0,8.99478661111E11,1.0167043,40.023303233323624,125.36990353,60.67307188,3.0525675802755385,28.898681539999984,21.638996246247054,21.616449779279904,18.877046899999982,20.827043999550934,22.25708052698352,1.2539018913258801,1.1624219144857422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990604,6013,5.0,9.28509057273E11,1.0144944,35.030585493737256,128.18758517,61.12892056,4.153940934676463,26.50948556000003,17.558272440465664,17.2396162297817,15.575239580000016,16.688661892906396,17.940961669867843,1.5092989299662012,1.1407584995072562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990722,10893,16.0,9.32656237528E11,1.0160027,63.460530148558114,127.66668973,58.17162495,7.171025077115699,31.236607219999996,23.169780380061418,22.96593358331452,21.440561900000034,22.96593358331452,23.113841467791524,2.1897684016853405,1.0181319123031864,"{""type"":""MultiPoint"",""coordinates"":[]}"
