system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,.geo
1_1_2_1_LT05_013030_19890827,135.41357,2.0,48.755035,0.9779510005476145,1.0102283,32747.624550416665,620233161156,0.7272842639593908,17193,19.295435916847918,16.09440335092274,16.111870114868367,14.253795959419461,0.31693755351825087,41.244964599609375,32747.5,620222400000,0.9799987792968751,
1_1_2_1_LT05_013030_19890928,146.28783,0.0,39.161983,0.9779510005476145,1.0018597,32779.624037546295,622997916844,0.7272842639593908,17193,14.721001478874157,13.384412830000752,13.313411305318791,10.445623522570331,0.5341969436535506,50.838016510009766,32779.5,622987200000,1.2399993896484376,
1_1_2_1_LT05_013030_19891014,150.41113,27.0,33.918423,0.9779510005476145,0.9972737,32795.62367177084,624380285241,0.7271996615905245,17191,13.313665071990554,9.29013633034329,9.960903793462196,5.496426429497901,1.561548271417123,56.08157730102539,32795.5,624369600000,0.720001220703125,
1_1_2_1_LT05_013030_19891030,153.21915,36.0,28.814333,0.9779510005476145,0.9928742,32811.62335378472,625762657767,0.7264382402707276,17173,10.928813877352482,7.271663000762408,7.004810290469344,4.9887317441859125,0.5285988560352565,61.18566703796387,32811.5,625752000000,1.029998779296875,
1_1_2_1_LT05_013030_19900526,123.88787,41.0,57.665363,0.9779510005476145,1.0131161,33019.62018670139,643733584131,0.6997038917089679,16541,17.486517991864012,9.693069319768545,9.960796532644732,-0.2269948383829783,2.8986728508512503,32.33463668823242,33019.5,643723200000,0.929998779296875,
1_1_2_1_LT05_013030_19900627,119.1698,52.0,58.325863,0.9779510005476145,1.01658,33051.620179398145,646498383500,0.7272842639593908,17193,24.588342784303638,18.859353568153747,18.849678106414615,17.94374277008455,0.562197034235075,31.674137115478516,33051.5,646488000000,2.4899993896484376,
1_1_1_1_LT04_013030_19900721,124.58599166,39.0,57.04765729,0.9779510005476145,1.0160593,33075.62649188658,6.48572528899E11,0.5565143824027072,13156,22.014116991729495,17.566492639599254,17.257584234954205,11.839445116139286,1.4111485059382787,32.95234271,33075.75,648583200000,1.8700012207031251,
1_1_2_1_LT05_013030_19900729,123.59948,13.0,54.341515,0.9779510005476145,1.0152917,33083.62010068287,649263176699,0.6873096446700507,16248,25.012275652073754,20.30270902651073,20.194339672030825,16.572255585157645,0.556656413363303,35.658485412597656,33083.5,649252800000,2.1100006103515625,
1_1_2_1_LT05_013030_19900830,134.40009,5.0,47.202232,0.9779510005476145,1.0096002,33115.619964895835,652027964967,0.7272842639593908,17193,21.07902698821249,18.670221118847877,18.84622208618877,17.030275086046075,0.3318948495917445,42.797767639160156,33115.5,652017600000,1.270001220703125,
1_1_2_1_LT05_013030_19901001,145.39522,4.0,37.68611,0.9779510005476145,1.001076,33147.61980625,654792751260,0.6532571912013536,15443,14.720984299878957,12.442456434552328,12.840639619200331,3.451334926617056,1.2817089425201222,52.31388854980469,33147.5,654782400000,0.25,
1_1_2_1_LT05_013030_19901017,149.48227,27.0,32.521004,0.9779510005476145,0.9964974,33163.61975449074,656175146788,0.7040186125211506,16643,12.36508519187065,10.922566586258815,10.928229391922658,6.503896852479066,0.7427392571173862,57.47899627685547,33163.5,656164800000,1.529998779296875,
1_1_2_1_LT05_013030_19901118,153.50162,52.0,23.203106,0.9779510005476145,0.9884149,33195.61969028935,658939941241,0.40135363790186124,9488,3.9663375585052627,1.8914167067465597,2.933788340904977,-5.726723461140103,2.107069471032781,66.79689407348633,33195.5,658929600000,0.55,
1_1_2_1_LT05_013030_19910513,128.063,0.0,55.927387,0.9779510005476145,1.0104688,33371.621738877315,674146518239,0.7272842639593908,17193,21.96073569830132,12.331112051999668,11.888532140101173,10.44565645971082,1.3803287524577044,34.07261276245117,33371.5,674136000000,1.2100006103515626,
1_1_2_1_LT05_013030_19910716,121.690994,1.0,56.92722,0.9779510005476145,1.0164092,33435.62236876157,679676172661,0.7213620981387479,17053,26.28549265689872,18.648334083177623,18.395241785608444,14.720839938451318,0.6941987295561316,33.07278060913086,33435.5,679665600000,1.529998779296875,
1_1_2_1_LT05_013030_19910902,136.65915,0.0,46.960934,0.9779510005476145,1.0089507,33483.62267664352,683823399262,0.7272842639593908,17193,19.296722256620757,17.15859751841408,17.030454291845842,14.253461371166878,0.4957119598390828,43.039066314697266,33483.5,683812800000,1.5399993896484376,
1_1_2_1_LT05_013030_19910918,142.43198,69.0,42.30195,0.9779510005476145,1.0048085,33499.62280859954,685205810663,0.6805414551607445,16088,15.650088908803497,10.402924850366155,10.445438804599652,3.451163542712376,2.255171736459833,47.69805145263672,33499.5,685195200000,1.3899993896484375,
1_1_2_1_LT05_013030_19911004,147.45326,7.0,37.2426,0.9779510005476145,1.0002896,33515.62284049769,686588213419,0.7184010152284264,16983,15.65010423331908,12.859151190039883,12.840390864526041,9.960509182413563,0.40499091858493896,52.75740051269531,33515.5,686577600000,1.25,
1_1_2_1_LT05_013030_19911105,153.78296,43.0,27.148352,0.9779510005476145,0.9914724,33547.62295592592,689353023392,0.6878595600676819,16261,7.004967018342585,4.273529541932623,4.478807285073327,-6.294231072612296,1.8618797369956452,62.85164833068848,33547.5,689342400000,0.679998779296875,
1_1_2_1_LT05_013030_19920515,127.69632,35.0,56.59145,0.9779510005476145,1.0110645,33739.622629108795,705941795155,0.6621404399323181,15653,15.186496547648753,8.474767144642197,8.492835963930824,4.9888128545790495,1.0946113260461559,33.40855026245117,33739.5,705931200000,0.779998779296875,
1_1_2_1_LT05_013030_19920616,120.823975,1.0,59.194176,0.9779510005476145,1.0159444,33771.622378217595,708706573478,0.7272842639593908,17193,22.398951434250215,16.50377520558147,16.571912986836743,15.65010898529264,0.5369729987470618,30.805824279785156,33771.5,708696000000,1.1200012207031251,
1_1_2_1_LT05_013030_19920819,131.33168,64.0,50.182384,0.9779510005476145,1.0118822,33835.62179027778,714236122680,0.5622250423011844,13291,19.299154256811942,14.798378024391821,14.720125834428103,10.92675913243737,0.6399520628092978,39.8176155090332,33835.5,714225600000,2.2399993896484376,
1_1_2_1_LT05_013030_19920920,142.7472,1.0,41.230972,0.9779510005476145,1.0040522,33867.621452754625,717000893518,0.7272842639593908,17193,16.11195064799241,14.753101868412243,14.720658148756277,11.40881930440376,0.45216287977951525,48.76902770996094,33867.5,716990400000,1.7600006103515626,
1_1_2_1_LT05_013030_19921006,147.50925,0.0,36.108112,0.9779510005476145,0.9995016,33883.62116765046,718383268885,0.7271996615905245,17191,11.40966513500655,10.597475570467102,10.928697758335236,6.504227175560079,0.6466141385760545,53.89188766479492,33883.5,718372800000,1.1600006103515625,
1_1_2_1_LT05_013030_19921022,151.0869,62.0,30.925812,0.9779510005476145,0.9949683,33899.621063969906,719765659927,0.4393824027072758,10387,8.492730709996223,7.340417593090432,7.999008705134238,-6.294537572802197,1.3414904756897603,59.074188232421875,33899.5,719755200000,0.970001220703125,
1_1_2_1_LT05_013030_19921107,153.25523,53.0,26.098253,0.9779510005476145,0.9907989,33915.62087238426,721148043374,0.405414551607445,9584,5.496459835935739,1.5882692205857851,2.4136637071638107,-6.294130675827361,2.9973529617320978,63.90174674987793,33915.5,721137600000,0.429998779296875,
1_1_2_1_LT05_013030_19930502,130.7667,0.0,53.525616,0.9779510005476145,1.0079772,34091.62176577546,736354520563,0.7272842639593908,17193,17.941196072106003,6.776159977488693,6.504404644937283,4.4787763285002375,1.6439081400850701,36.47438430786133,34091.5,736344000000,0.8399993896484376,
1_1_2_1_LT05_013030_19930603,122.78166,10.0,58.762283,0.9779510005476145,1.0144279,34123.62183099537,739119326198,0.49682741116751267,11745,19.743597191783838,10.271708159377654,10.44582605625596,0.3066056836137479,1.4227857469956517,31.237716674804688,34123.5,739108800000,1.029998779296875,
1_1_2_1_LT05_013030_19930705,120.190025,3.0,58.052193,0.9779510005476145,1.0167103,34155.621730405095,741884117507,0.7272842639593908,17193,25.448947123575167,17.921768173681237,17.94367767149626,16.572355910970042,0.7216152072686197,31.94780731201172,34155.5,741873600000,2.4600006103515626,
1_1_2_1_LT05_013030_19930721,122.5102,34.0,56.023285,0.9779510005476145,1.016044,34171.621737141206,743266518089,0.26683587140439935,6308,20.19264296361487,16.729008408321498,17.03061693118902,8.983242744800528,1.1156197293734607,33.976715087890625,34171.5,743256000000,1.770001220703125,
1_1_2_1_LT05_013030_19930806,126.83994,26.0,53.15796,0.9779510005476145,1.0142056,34187.621736597226,744648918042,0.7046954314720812,16659,22.403282066393064,14.639306571531462,14.25322924571357,9.472550939942394,1.5961762182446861,36.842041015625,34187.5,744638400000,1.770001220703125,
1_1_2_1_LT05_013030_19930907,138.27988,84.0,45.262638,0.9779510005476145,1.0075935,34219.62170112268,747413714977,0.3192047377326565,7546,12.364394763027983,10.19974586421122,10.444475953685593,5.495569004629499,1.1460123581550758,44.737361907958984,34219.5,747403200000,1.9399993896484375,
1_1_2_1_LT05_013030_19931025,151.83081,22.0,30.152409,0.9779510005476145,0.9942191,34267.62154287037,751560901304,0.6849407783417936,16192,10.929022478503455,8.502917273540703,8.492897070323636,2.93378751701207,0.6840447834560996,59.847591400146484,34267.5,751550400000,0.570001220703125,
1_1_2_1_LT05_013030_19931110,153.78401,1.0,25.450096,0.9779510005476145,0.9901459,34283.62145925926,752943294080,0.7271150592216582,17189,6.504293417143121,4.992948093411044,4.98871917823532,1.8909007387756551,0.6250341600473908,64.5499038696289,34283.5,752932800000,1.0600006103515625,
1_1_2_1_LT05_013030_19931126,154.30458,61.0,21.62278,0.9779510005476145,0.9868154,34299.62139663195,754325688669,0.7268189509306261,17182,2.4136509599782077,0.8523056727049402,0.8374432176973786,-4.601840778507881,1.077430654318963,68.3772201538086,34299.5,754315200000,0.770001220703125,
1_1_2_1_LT05_013030_19940521,124.83554,1.0,56.869415,0.9779510005476145,1.0121814,34475.61965320602,769531938037,0.7272842639593908,17193,21.523566889239184,11.149425934812685,10.927835389036957,9.472569432361876,1.5227145259938626,33.130584716796875,34475.5,769521600000,1.7600006103515626,
1_1_2_1_LT05_013030_19940622,118.874016,5.0,58.321655,0.9779510005476145,1.016339,34507.6192028588,772296699127,0.7268189509306261,17182,21.082094391922098,17.72569002212336,17.9425218502103,15.64996004428464,0.6663507439209497,31.6783447265625,34507.5,772286400000,1.8600006103515625,
1_1_2_1_LT05_013030_19940825,131.66771,10.0,48.09747,0.9779510005476145,1.0107361,34571.618031527774,777826197924,0.7272842639593908,17193,22.845161196654427,18.055689814528062,17.943103631931507,17.4878412182633,0.33094948341002867,41.902530670166016,34571.5,777816000000,2.1800003051757812,
1_1_2_1_LT05_013030_19940910,137.48346,6.0,43.734997,0.9779510005476145,1.0068885,34587.61774851852,779208573472,0.555668358714044,13136,15.650108611219336,13.39067126673165,13.784592944680256,4.988710465109666,1.3058833324350474,46.2650032043457,34587.5,779198400000,1.079998779296875,
1_1_2_1_LT05_013030_19941012,147.28322,0.0,33.73943,0.9779510005476145,0.9979294,34619.61711619213,781973318839,0.7272842639593908,17193,10.92886596651297,9.746166852424961,9.960775948241702,7.0048521682445095,0.4896171576439519,56.26057052612305,34619.5,781963200000,0.9600006103515626,
1_1_2_1_LT05_013030_19941028,150.42772,1.0,28.678778,0.9779510005476145,0.9934823,34635.6167430787,783355686602,0.7272842639593908,17193,9.960789817305374,9.057655157201456,8.98426464102434,6.504359968582815,0.3409468297705685,61.32122230529785,34635.5,783345600000,0.9399993896484375,
1_1_2_1_LT05_013030_19941113,152.14359,45.0,24.087608,0.9779510005476145,0.9895147,34651.61635582176,784738053143,0.7271573604060914,17190,7.503018050568707,6.593294252655152,6.5042934171433355,3.966245021597864,0.3993362382686467,65.91239166259766,34651.5,784728000000,1.0600006103515625,
1_1_2_1_LT05_013030_19941129,152.43286,54.0,20.439613,0.9779510005476145,0.9863404,34667.615990983795,786120421621,0.7229272419627749,17090,3.966325557464219,2.8527906581625366,2.9337809773725305,-0.7634506938069987,0.519460910889874,69.56038665771484,34667.5,786110400000,0.679998779296875,
1_1_2_1_LT05_013030_19950508,124.65962,11.0,52.721237,0.9779510005476145,1.0093126,34827.61166737269,799944048061,0.430160744500846,10169,13.313493578465405,4.939110833822935,4.988687500367328,0.8374379131764942,1.0378585895874637,37.27876281738281,34827.5,799934400000,1.129998779296875,
1_1_2_1_LT05_013030_19950828,128.41623,16.0,45.388153,0.9779510005476145,1.010127,34939.608121412035,809620541690,0.35038071065989845,8283,11.888827027711747,8.26315627568126,8.492835963931348,0.8374431177311658,1.9055381621343976,44.611846923828125,34939.5,809611200000,0.779998779296875,
1_1_2_1_LT05_013030_19950929,139.45737,20.0,36.2753,0.9779510005476145,1.0017332,34971.60702517361,812385246975,0.7272842639593908,17193,12.840706882355724,9.063187698027807,9.473752546720556,2.93378751701207,1.2982154203302438,53.724700927734375,34971.5,812376000000,0.570001220703125,
1_1_2_1_LT05_013030_19951116,148.82935,26.0,22.097536,0.9779510005476145,0.9889071,35019.60583689815,816532344308,0.7096446700507614,16776,5.496457158099089,3.6061475484500973,3.9663396562358457,-8.017180877805817,0.9603119610430042,67.90246391296387,35019.5,816523200000,0.5100006103515625,
1_1_2_1_LT05_013030_19960526,121.14813,1.0,56.500698,0.9779510005476145,1.0131915,35211.614319837965,833121877234,0.7223350253807107,17076,17.941038035555884,10.727353038409207,10.446026256742439,4.988838377418493,0.8724707541999456,33.49930191040039,35211.5,833112000000,0.65,
1_1_2_1_LT05_013030_19960814,127.758896,5.0,50.562798,0.9779510005476145,1.0128423,35291.61728443287,840034133375,0.7254653130287648,17150,24.142247706741145,18.821697653744355,18.846820885429242,17.03046117255931,0.4348922079621129,39.43720245361328,35291.5,840024000000,1.55,
1_1_2_1_LT05_013030_19960830,133.88602,0.0,46.790104,0.9779510005476145,1.0094954,35307.617884756946,841416585243,0.7272842639593908,17193,21.519470863692895,17.52150522680988,17.486517991863636,14.253809936512686,0.906477924308416,43.209896087646484,35307.5,841406400000,0.929998779296875,
1_1_2_1_LT05_013030_19960915,140.00598,47.0,42.37765,0.9779510005476145,1.0054336,35323.61849591435,842799038047,0.6692893401015229,15822,18.84767528106636,14.924044259081427,15.186141607467002,8.491568514296805,0.8192768205648655,47.62234878540039,35323.5,842788800000,1.879998779296875,
1_1_2_1_LT05_013030_19961001,145.44713,17.0,37.500668,0.9779510005476145,1.0009491,35339.61909150463,844181489506,0.7272842639593908,17193,14.253098739870428,11.98710429826823,11.887536143113902,10.444602798995653,0.33710233545486845,52.499332427978516,35339.5,844171200000,1.879998779296875,
1_1_2_1_LT05_013030_19961017,149.75507,19.0,32.43303,0.9779510005476145,0.9963733,35355.61966701389,845563939230,0.7220389170896785,17069,13.313633771738004,10.32715319415357,10.445947588480482,8.492802708610258,0.3199564691267201,57.56697082519531,35355.5,845553600000,0.8500000000000001,
1_1_2_1_LT05_013030_19961102,152.67897,58.0,27.552187,0.9779510005476145,0.9920529,35371.62021201389,846946386318,0.7250423011844331,17140,7.503188157461971,6.487774051588847,6.504439518969772,-0.7634511624469928,0.8298423943343401,62.44781303405762,35371.5,846936000000,0.7399993896484376,
1_1_2_1_LT05_013030_19970614,123.329544,25.0,60.265324,0.9779510005476145,1.0157394,35595.62660290509,866300538491,0.5610406091370559,13263,20.190118609935627,15.767777010360822,16.111887513806657,8.984175502145092,0.8053174309025454,29.734676361083984,35595.75,866311200000,1.0600006103515625,
1_1_2_1_LT05_013030_19970630,122.54629,4.0,59.724632,0.9779510005476145,1.0166671,35611.62699884259,867682972700,0.7272419627749577,17192,25.87537244554582,19.044199783489738,18.84924068310349,17.943486543079715,0.7662651637345691,30.275367736816406,35611.75,867693600000,2.369999694824219,
1_1_2_1_LT05_013030_19971105,156.4342,17.0,27.782814,0.9779510005476145,0.9913533,35739.62966409722,878742402978,0.725507614213198,17151,8.49278081349673,6.882048776882942,7.004888781163883,1.8909129694344164,0.5023231339085895,62.217185974121094,35739.75,878752800000,0.8899993896484375,
1_1_2_1_LT05_013030_19980516,132.61214,1.0,58.699497,0.9779510005476145,1.0111655,35931.63218732639,895331420985,0.7272842639593908,17193,21.965400662225477,12.743878363332756,12.364433946764622,10.927514793924313,1.4401859734212863,31.30050277709961,35931.75,895341600000,1.9200012207031252,
1_1_2_1_LT05_013030_19980703,125.3699,16.0,60.673073,0.9779510005476145,1.0167043,35979.632651747685,899478661111,0.5249153976311337,12409,21.9634117941765,17.589302404613917,17.94219846162521,9.959922359207463,1.145675696586591,29.326927185058594,35979.75,899488800000,1.6600006103515625,
1_1_2_1_LT05_013030_19980820,136.91501,22.0,52.202873,0.9779510005476145,1.0117834,36027.6329234375,903625884585,0.2822758037225042,6673,13.78416485015681,9.242156041212365,8.983529228421329,4.478429815106759,1.487787350021804,37.79712677001953,36027.75,903636000000,1.6,
1_1_2_1_LT05_013030_19981108,157.95262,77.0,27.335186,0.9779510005476145,0.9906834,36107.63324837963,910537912660,0.4393824027072758,10387,6.504445316985301,3.6195315091465043,3.9663202695505775,-2.3902327736594615,1.8586900070835477,62.66481399536133,36107.75,910548000000,0.720001220703125,
1_1_2_1_LT05_013030_19990604,128.18759,5.0,61.12892,0.9779510005476145,1.0144944,36315.63260732639,928509057273,0.514678510998308,12167,20.63516219950438,14.18914539122429,14.253742958353527,6.504254848061656,1.268399299829665,28.871078491210938,36315.75,928519200000,1.1200012207031251,
1_1_2_1_LT05_013030_19990620,125.60512,50.0,61.40496,0.9779510005476145,1.016191,36331.63251452547,929891449255,0.41806260575296106,9883,19.747374341675183,13.20874822078058,13.783404180432672,3.9656543526285226,2.4734267995456523,28.59503936767578,36331.75,929901600000,2.129998779296875,
1_1_2_1_LT05_013030_19990722,127.66669,16.0,58.171623,0.9779510005476145,1.0160027,36363.6323787963,932656237528,0.6196277495769882,14648,24.155837893598626,18.91932623326262,18.84971552084127,16.572366684928785,0.5868979100859615,31.82837677001953,36363.75,932666400000,2.5,
1_1_2_1_LT05_013030_19990807,131.96028,12.0,55.124043,0.9779510005476145,1.0141307,36379.63234658565,934038634745,0.7170896785109984,16952,22.839426246976,19.11258764874192,19.29692425639967,8.492026944397434,0.4500716065715708,34.87595748901367,36379.75,934048800000,1.6100006103515625,
1_1_2_1_LT05_013030_19990823,137.39035,8.0,51.28611,0.9779510005476145,1.0112184,36395.63218381944,935421020682,0.7272842639593908,17193,21.528345924488477,17.032898374689232,17.03107611907702,16.57232835492188,0.4306489790640523,38.713890075683594,36395.75,935431200000,2.3600006103515625,
1_2_1_LE07_013030_19990831,145.72757,0.0,50.852158,0.9779510005476145,1.009433,36403.64294917824,936113150809,0.7272842639593908,17193,23.382371462105116,18.515136759764463,18.701114312172166,17.099803055209694,0.35550365937078193,39.14784240722656,36403.75,936122400000,1.9200012207031252,
1_1_2_1_LT05_013030_19990924,148.3218,0.0,41.7179,0.9779510005476145,1.0031499,36427.63153909722,938185764978,0.7272842639593908,17193,20.194070340352162,14.868014017527315,14.720349683376638,14.252857970724751,0.41141579926969263,48.282100677490234,36427.75,938196000000,2.0600006103515627,
1_2_1_LE07_013030_19991002,155.64442,2.0,40.403183,0.9779510005476145,1.0008737,36435.64300438658,938877955579,0.7272842639593908,17193,16.020152639747284,13.713431455451737,13.830630273634775,12.160454927328518,0.3087254264462393,49.59681701660156,36435.75,938887200000,1.6899993896484375,
1_1_2_1_LT05_013030_19991026,155.65736,15.0,31.093649,0.9779510005476145,0.9940889,36459.63145990741,940950558136,0.7272842639593908,17193,9.960497791206455,7.504137824250605,7.502851253609712,4.988619902089391,0.5446006826044579,58.90635108947754,36459.75,940960800000,1.2600006103515626,
1_1_2_1_LT05_013030_19991111,157.27472,4.0,26.328299,0.9779510005476145,0.9900342,36475.6310762037,942332924984,0.7272419627749577,17192,7.004983157481634,5.913888318542937,6.001658377147707,0.306606389589136,1.0468796372321438,63.671701431274414,36475.75,942343200000,0.270001220703125,
1_1_2_1_LT05_013030_20000622,124.882126,57.0,61.10395,0.9779510005476145,1.0163646,36699.631535555556,961686564672,0.501057529610829,11845,19.2989501768698,10.314822957136817,9.958799823329619,3.450754721842464,2.1678154655998187,28.89604949951172,36699.75,961696800000,2.1899993896484378,
1_2_1_LE07_013030_20000630,130.34134,51.0,62.786808,0.9779510005476145,1.0166702,36707.64205019676,962378673137,0.3711505922165821,8774,19.75798141944993,16.077178744418482,16.56132812515899,1.5602748574690244,1.1429811470139895,27.213191986083984,36707.75,962388000000,2.169999694824219,
1_1_2_1_LT05_013030_20000708,125.29347,18.0,59.90333,0.9779510005476145,1.0166708,36715.631784074074,963068986144,0.7195008460236887,17009,22.84112134393658,16.62431789462836,16.57215765323367,13.312754602369155,0.4989942387552797,30.096668243408203,36715.75,963079200000,1.8,
1_1_2_1_LT05_013030_20000825,138.61372,2.0,50.65377,0.9779510005476145,1.0106287,36763.632432164355,967216242139,0.7249576988155668,17138,21.971005659575003,16.836999382703432,16.572366684927296,13.311374578137016,0.47140066204796377,39.346229553222656,36763.75,967226400000,2.5,
1_1_2_1_LT05_013030_20000910,144.4516,1.0,46.06122,0.9779510005476145,1.0067614,36779.63269921296,968598665212,0.7272842639593908,17193,21.079873882536877,17.02820540015591,17.03039987518483,1.890857465638784,0.3531224509011249,43.93878173828125,36779.75,968608800000,1.4600006103515626,
