,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,zscore_max,zscore_mean,zscore_min,scene,avg_temp,t_std_dev,avg_depth,d_std_dev,count
106,1_1_2_1_LT05_013030_20010609,127.90808,9.0,61.69992,0.981,1.0152023000000001,37051.63421231481,992099595944.0,0.9812605752961084,23197,23.27457338290398,13.092284005191848,7.998181313853055,1.3056958202362834,28.300079345703125,37051.75,992109600000,1.6399993896484375,7.798362543482377,-1.5754418757231183e-12,-3.9014467323767232,LT05_013030_20010609,,,,,0.0
107,1_1_2_1_LT05_013030_20010625,126.08778999999998,11.0,61.515522,0.981,1.0165030000000002,37067.634196921295,993481994614.0,0.9991539763113368,23620,23.280704784197038,17.722443326535114,16.571809913648526,0.7202117751674841,28.484477996826172,37067.75,993492000000,2.180000305175781,7.717537603949005,-4.897945787109584e-12,-1.5976320473502583,LT05_013030_20010625,,,,,0.0
108,1_2_1_LE07_013030_20010719,131.33293,50.0,60.18851,0.981,1.0161923000000002,37091.640421886565,995556132451.0,0.4243654822335025,10032,21.84052580115408,16.492714679386985,12.159845624396631,0.9504181035234924,29.81148910522461,37091.75,995565600000,1.9100006103515623,5.626798460531331,1.6630089563971773e-13,-4.558908378246454,LE07_013030_20010719,,,,,0.0
109,1_1_2_1_LT05_013030_20010727,129.89041,15.0,57.588657,0.981,1.0154876,37099.634174467596,996246792674.0,0.7136209813874789,16870,21.079315807549587,17.523258409510373,8.492011444129005,1.3143385911208236,32.41134262084961,37099.75,996256800000,1.529998779296875,2.7055869941448867,9.180894609581197e-13,-6.871324502219652,LT05_013030_20010727,,,,,0.0
110,1_2_1_LE07_013030_20010905,146.0722,1.0,48.738205,0.981,1.0081043,37139.63992262731,999703289315.0,1.0,23640,20.277021824345923,18.067365296344747,14.930331685613814,0.4278948107175085,41.26179504394531,37139.75,999712800000,0.9899993896484376,5.164018054568004,1.6221753924733438e-11,-7.3313195957451525,LE07_013030_20010905,,,,,0.0
111,1_1_2_1_LT05_013030_20010913,146.00182,42.0,45.395798,0.981,1.0060384,37147.634044444436,1000393981440.0,0.9688663282571912,22904,19.745123527242487,16.18014163815821,9.47237751351773,0.5743300666966694,44.60420227050781,37147.75,1000404000000,1.779998779296875,6.207200520754058,-2.4310731939763136e-12,-11.679284288947327,LT05_013030_20010913,,,,,0.0
112,1_1_2_1_LT05_013030_20010929,150.95503,8.0,40.18238,0.981,1.0015948000000001,37163.63393946759,1001776372370.0,0.9422165820642978,22274,16.111259285584325,14.136485000602336,2.9337418406642746,0.8801141567365385,49.81761932373047,37163.75,1001786400000,0.8799987792968751,2.243770617557667,-1.930925217149997e-12,-12.728738737117705,LT05_013030_20010929,,,,,0.0
113,1_2_1_LE07_013030_20011007,155.46986,50.0,38.1357,0.981,0.9992991,37171.639689236115,1002468069150.0,0.33049915397631136,7813,13.830709582360553,10.456099092558908,0.93839992805497,2.807966909252732,51.86429977416992,37171.75,1002477600000,0.9100006103515624,1.2017985250045946,2.916075643566846e-13,-3.3895339482603912,LE07_013030_20011007,,,,,0.0
114,1_1_2_1_LT05_013030_20011015,154.82547,47.0,34.795173999999996,0.981,0.9970114999999999,37179.63392708333,1003158771300.0,0.2912859560067682,6886,12.839931490920478,9.641860919259653,6.001204618053197,1.2531901362249451,55.20482635498047,37179.75,1003168800000,1.379998779296875,2.5519436191020084,-1.4961318833988216e-13,-2.9051108813969844,LT05_013030_20011015,,,,,0.0
115,1_2_1_LE07_013030_20011108,160.3816,2.0,27.851817999999998,0.981,0.9906309999999999,37203.639809259264,1005232879520.0,0.9998730964467004,23637,8.743401342987504,7.218194076600272,3.4035444343913177,0.4671726582506065,62.1481819152832,37203.75,1005242400000,1.2299987792968752,3.2647614098363196,1.6455287730705972e-14,-8.165395758590506,LE07_013030_20011108,,,,,0.0
116,1_1_2_1_LT05_013030_20011116,158.47957,50.0,25.14588,0.981,0.9888039000000001,37211.633636342594,1005923546180.0,0.7483925549915398,17692,11.888535947152224,6.871459653951037,2.9337669422273187,0.8887027190009608,64.8541202545166,37211.75,1005933600000,0.579998779296875,5.645393207349651,-5.262227282355877e-13,-4.430832299185822,LT05_013030_20011116,,,,,0.0
117,1_1_2_1_LT05_013030_20020511,133.5582,5.0,57.548836,0.981,1.0100586,37387.63187361111,1021129793880.0,0.9784686971235196,23131,16.570967557809297,8.154173081820518,1.89091885203554,1.0885567933814682,32.45116424560547,37387.75,1021140000000,0.470001220703125,7.7320673823944785,-3.9627902662471217e-13,-5.753722973267155,LT05_013030_20020511,,,,,0.0
118,1_2_1_LE07_013030_20020519,136.05827,64.0,60.646423,0.981,1.011776,37395.64000185185,1021821696160.0,0.3995346869712352,9445,12.720329748027801,6.423578839258615,0.9384028598435225,1.3067608779471946,29.35357666015625,37395.75,1021831200000,0.6899993896484375,4.818594599082903,-4.1855383528422206e-13,-4.197536115430556,LE07_013030_20020519,,,,,0.0
119,1_2_1_LE07_013030_20020604,132.15964,11.0,62.574615,0.981,1.0145243,37411.63992893518,1023204089860.0,0.8040609137055837,19008,15.47615037653178,5.982874144144237,2.7927167954319336,1.1267702303530382,27.42538452148437,37411.75,1023213600000,1.810000610351563,8.425210372671204,7.459226690027322e-13,-2.8312403565301576,LE07_013030_20020604,,,,,0.0
120,1_2_1_LE07_013030_20020620,129.52896,9.0,62.89206,0.981,1.0162050999999999,37427.63984618056,1024586482710.0,1.0,23640,26.403137932574808,18.039482354340247,16.019657811101734,1.0781617291238548,27.107940673828125,37427.75,1024596000000,1.6600006103515623,7.757329306273112,-3.973465797779471e-12,-1.8733966237884123,LE07_013030_20020620,,,,,0.0
121,1_2_1_LE07_013030_20020706,129.262,25.0,61.81555,0.981,1.0167028,37443.639804513885,1025968879110.0,0.8662859560067682,20479,22.87636239791721,17.393245767217763,10.463110627971501,0.8818085488484562,28.1844482421875,37443.75,1025978400000,2.5,6.218035238896004,2.684914452731949e-13,-7.859001988919531,LE07_013030_20020706,,,,,0.0
122,1_2_1_LE07_013030_20020924,151.82013999999998,20.0,42.602726000000004,0.981,1.0030874,37523.63935150463,1032880839970.0,1.0,23640,20.799083607622364,16.878086231323785,14.930329533375106,0.343534947255167,47.39727401733398,37523.75,1032890400000,1.1200012207031251,11.413678310248264,-2.0191905265768266e-11,-5.669748342959558,LE07_013030_20020924,,,,,0.0
123,1_1_2_1_LT05_013030_20021018,153.3583,34.0,33.317223,0.981,0.9962377,37547.62897071759,1034953543070.0,0.6871827411167513,16245,11.888535157648208,9.784807811701784,0.30660616762795023,1.6675003880376122,56.682777404785156,37547.75,1034964000000,0.5399993896484375,1.2616053111820773,8.723990874630406e-13,-5.684077624250628,LT05_013030_20021018,,,,,0.0
124,1_1_2_1_LT05_013030_20021103,155.68452,10.0,28.256168,0.981,0.9919311,37563.628699652785,1036335919650.0,0.9998307952622674,23636,8.492678177164771,6.525269599063568,-0.226994714834512,1.2501410796269956,61.74383163452149,37563.75,1036346400000,0.2,1.5737492433159763,8.930734456880955e-13,-5.401201851484437,LT05_013030_20021103,,,,,0.0
125,1_2_1_LE07_013030_20021127,160.60228,88.0,23.29058,0.981,0.9866931999999999,37587.639660416666,1038410466660.0,0.5236886632825719,12380,-2.8783483828284715,-5.2675645547180165,-8.90639038603478,1.0548700980940997,66.70941925048828,37587.75,1038420000000,0.2399993896484375,2.2649387599537545,-1.4911361520399082e-13,-3.4495487528665936,LE07_013030_20021127,,,,,0.0
126,1_1_2_1_LT05_013030_20030615,125.438446,35.0,61.17896999999999,0.981,1.0157787,37787.63104328704,1055689722140.0,0.9339255499153976,22078,19.74338793349402,14.20648315949038,9.473110424096102,0.8561949761855784,28.821029663085934,37787.75,1055700000000,1.279998779296875,6.466873700510397,-9.07864360252695e-15,-5.528381813780144,LT05_013030_20030615,,,,,0.0
127,1_1_2_1_LT05_013030_20030701,124.597824,14.0,60.565468,0.981,1.0166731,37803.631298611115,1057072144200.0,0.7268612521150593,17183,28.41494921511818,19.187759520274092,11.407354291686435,1.165386870552129,29.434532165527344,37803.75,1057082400000,2.3199996948242188,7.917705208462231,-1.1995696876380678e-12,-6.6762423922808605,LT05_013030_20030701,,,,,0.0
128,1_1_2_1_LT05_013030_20030717,126.32077,32.0,58.799263,0.981,1.0163524,37819.63148229167,1058454560070.0,0.7367174280879865,17416,23.28464214878028,18.460801056894592,13.311206981191326,0.6954505696840585,31.20073699951172,37819.75,1058464800000,2.4600006103515626,6.936281746202531,-2.7570509002619472e-12,-7.404687407248391,LT05_013030_20030717,,,,,0.0
129,1_2_1_LE07_013030_20030725,132.22339,22.0,59.150645999999995,0.981,1.0157402,37827.639860763884,1059146483970.0,0.6321065989847716,14943,22.871360228234504,17.693920700825753,14.381200955286904,0.6421056533654614,30.849353790283203,37827.75,1059156000000,2.070001220703125,8.063220593483782,-2.7287939990646207e-12,-5.1591505668513165,LE07_013030_20030725,,,,,0.0
130,1_1_2_1_LT05_013030_20030818,135.60092,53.0,52.559309999999996,0.981,1.0122355,37851.63188738426,1061219395070.0,0.8554991539763114,20224,21.525234852435236,18.016744397295334,12.363811938447578,0.6793300518148817,37.44068908691406,37851.75,1061229600000,2.1,5.164633076023504,-4.134598111690579e-12,-8.321334296555142,LT05_013030_20030818,,,,,0.0
131,1_2_1_LE07_013030_20031013,156.70642,1.0,36.247646,0.981,0.9977285,37907.63960011574,1066058461450.0,0.8557106598984772,20229,15.476189032142925,12.691771083869131,11.598568034846,0.330745194615542,53.75235366821289,37907.75,1066068000000,1.1209991455078123,8.418619510134981,-3.027886004881103e-12,-3.305272659498101,LE07_013030_20031013,,,,,0.0
132,1_1_2_1_LT05_013030_20031021,155.38152,74.0,32.856586,0.981,0.9954716999999998,37915.63255347222,1066749052620.0,0.5587563451776649,13209,10.927354670609008,9.189899160497015,7.0037718133421585,0.5576562029740194,57.14341354370117,37915.75,1066759200000,1.9,3.1156391713138296,1.4810068956787586e-13,-3.9202062767276473,LT05_013030_20031021,,,,,0.0
133,1_2_1_LE07_013030_20031114,160.6563,25.0,26.337984000000002,0.981,0.9893584999999999,37939.63990671297,1068823287940.0,0.8295685279187818,19611,6.403921956248316,3.8908518070107103,-6.8532510727189315,1.7977590054480104,63.66201591491699,37939.75,1068832800000,0.35000000000000003,1.3978904522919275,-6.864904148811365e-14,-5.976386627556987,LE07_013030_20031114,,,,,0.0
134,1_1_2_1_LT05_013030_20031122,158.29858000000002,13.0,23.772104000000002,0.981,0.9876741,37947.63286423611,1069513879470.0,1.0,23640,7.004865866484016,4.7838090323755145,3.9662955074591864,0.3503685233064726,66.22789573669435,37947.75,1069524000000,0.6209991455078125,6.339201972677523,-7.276195658073341e-13,-2.3332961454452263,LT05_013030_20031122,,,,,0.0
135,1_1_2_1_LT05_013030_20040703,126.83015,13.0,61.20381999999999,0.981,1.0167044,38171.63533472223,1088867692920.0,0.8460659898477157,20001,23.276838915024967,17.625811036597,11.408401923843007,0.9230638773689616,28.796180725097656,38171.75,1088877600000,1.8600006103515625,6.1220333900783555,2.9353041952205733e-12,-6.735621732350388,LT05_013030_20040703,,,,,0.0
136,1_2_1_LE07_013030_20040711,129.954,15.0,61.24355,0.981,1.0165918999999999,38179.640195370375,1089559312880.0,0.8581641285956007,20287,24.403336263294374,17.93102709232017,14.929771035853827,0.5287395955105263,28.756450653076172,38179.75,1089568800000,2.2800003051757813,12.241014718643939,1.0971657379103898e-11,-5.676246080206026,LE07_013030_20040711,,,,,0.0
137,1_1_2_1_LT05_013030_20041007,154.49493,0.0,37.785793,0.981,0.9992356,38267.63694756945,1097162232270.0,1.0,23640,17.48652755831627,14.232355994848488,13.31271171785298,0.31105247175632234,52.21420669555664,38267.75,1097172000000,1.5899993896484377,10.46180904814378,1.2502404433080273e-11,-2.9565567243457047,LT05_013030_20041007,,,,,0.0
138,1_1_2_1_LT05_013030_20041108,159.54793,5.0,27.577919,0.981,0.9905786,38299.63741226852,1099927072420.0,0.9382402707275804,22180,7.999022748751746,6.504735917677017,-4.044224940292973,1.303678074035023,62.422080993652344,38299.75,1099936800000,0.479998779296875,1.1462084550135536,3.257676229265933e-13,-8.091691551826004,LT05_013030_20041108,,,,,0.0
139,1_1_2_1_LT05_013030_20050503,139.43025,61.0,57.041206,0.981,1.0082058,38475.638970486114,1115133607050.0,0.6771573604060914,16008,13.784263092396516,5.3317062399408535,-2.390248096566457,1.330763868902234,32.95879364013672,38475.75,1115143200000,0.75,6.351657908647834,5.678312881159212e-13,-5.802648025661577,LT05_013030_20050503,,,,,0.0
140,1_2_1_LE07_013030_20050511,138.28519,21.0,59.240283999999996,0.981,1.010108,38483.640632407405,1115824950640.0,0.7399323181049069,17492,19.75789974872087,11.496463503410732,4.009966050024764,1.146971665550208,30.75971603393555,38483.75,1115834400000,2.3000000000000003,7.202825050910988,-3.5439731108183726e-13,-6.527186048484169,LE07_013030_20050511,,,,,0.0
141,1_1_2_1_LT05_013030_20050519,135.55165,50.0,60.563602,0.981,1.0118194999999999,38491.63903599537,1116516012710.0,0.8552876480541455,20219,18.844803269267608,8.982963872173539,0.30660576003469703,1.4136420815674076,29.436397552490234,38491.75,1116525600000,0.9,6.976192577798427,5.590294365063037e-13,-6.137591845397482,LT05_013030_20050519,,,,,0.0
142,1_1_2_1_LT05_013030_20050604,131.75409,2.0,62.48056999999999,0.981,1.0145541,38507.63913425926,1117898421200.0,1.0,23640,25.865758062202087,17.314444529819074,15.185661638620765,1.1311064595972455,27.519428253173828,38507.75,1117908000000,1.9799987792968752,7.560131462274454,1.3771407012090989e-12,-1.8820358359161973,LT05_013030_20050604,,,,,0.0
143,1_1_2_1_LT05_013030_20050620,129.23776,16.0,62.798264,0.981,1.016219,38523.639214467585,1119280828130.0,0.9982233502538072,23598,24.574868512896327,17.539763225188263,15.185807489263878,0.6626591429033938,27.20173645019531,38523.75,1119290400000,1.7399993896484376,10.616476604977112,1.6255765040257152e-12,-3.5522874182504998,LT05_013030_20050620,,,,,0.0
144,1_2_1_LE07_013030_20050730,133.92348,25.0,58.214424,0.981,1.0151521000000001,38563.64048356481,1122736937780.0,0.7579526226734349,17918,25.40480281236532,19.084851335885254,14.381464473818408,0.6510113713426819,31.78557586669922,38563.75,1122746400000,1.7899993896484376,9.707897211450305,1.029759903907044e-12,-7.224738413349557,LE07_013030_20050730,,,,,0.0
145,1_1_2_1_LT05_013030_20050807,135.87607,46.0,56.3862,0.981,1.0140613,38571.63950706019,1123428053410.0,0.6215736040609137,14694,21.52219071885778,13.091629889561824,2.9335479795614954,2.7082256398376883,33.613800048828125,38571.75,1123437600000,1.6899993896484375,3.1129462424708527,1.0732887231950247e-13,-3.750825544436221,LT05_013030_20050807,,,,,0.0
