system:index,Name,OBJECTID,WAYPOINT,X,Y,azimuth,cloud_cover,count,elev,emiss,esd,l_exceltime,landsat_time,max,mean,median,min,p25,p75,pct_lake,pixel_count,skew,stdDev,sza,type,uid,v_exceltime,vapor_time,water_column,.geo
1_2_1_LE07_013030_20140520_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,139.5125,2.0,81,61.93332,0.9779510005476145,1.0119492,41779.646006828705,1400599814990,10.465178838645468,9.97463083960602,9.894189440727615,9.320218539012275,9.894189440727615,10.465178838645468,0.6362098138747885,15040,-0.04981203096056133,0.3436280686895769,28.066680908203125,deep,1_LE07_013030_20140520,41779.75,1400608800000,1.5600006103515627,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_2_1_LE07_013030_20140520_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,139.5125,2.0,132,61.93332,0.9779510005476145,1.0119492,41779.646006828705,1400599814990,11.598369986266764,10.323456613932388,10.465178838645468,9.320218539012275,9.894189440727615,10.465178838645468,0.6362098138747885,15040,0.6837199463328408,0.3866946213742843,28.066680908203125,deep,1_LE07_013030_20140520,41779.75,1400608800000,1.5600006103515627,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_2_1_LE07_013030_20140520_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,139.5125,2.0,93,61.93332,0.9779510005476145,1.0119492,41779.646006828705,1400599814990,11.598369986266764,10.117665964658569,9.894189440727615,9.320218539012275,9.894189440727615,10.465178838645468,0.6362098138747885,15040,0.7633143877941387,0.33803871627161075,28.066680908203125,deep,1_LE07_013030_20140520,41779.75,1400608800000,1.5600006103515627,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_2_1_LE07_013030_20140808_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,139.8701,13.0,129,57.40529,0.9779510005476145,1.0139557,41859.64621643518,1407511833100,19.230089003373696,18.5035711929345,18.701062229419126,18.169690065010183,18.169690065010183,18.701062229419126,0.6178934010152284,14607,-0.4403833770308356,0.2617036411869255,32.59471130371094,deep,1_LE07_013030_20140808,41859.75,1407520800000,1.9000000000000001,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_2_1_LE07_013030_20140808_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,139.8701,13.0,79,57.40529,0.9779510005476145,1.0139557,41859.64621643518,1407511833100,19.230089003373696,18.506586807145048,18.701062229419126,16.561221321229127,18.169690065010183,18.701062229419126,0.6178934010152284,14607,-1.307657623567925,0.4749046171486211,32.59471130371094,deep,1_LE07_013030_20140808,41859.75,1407520800000,1.9000000000000001,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_2_1_LE07_013030_20140808_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,139.8701,13.0,132,57.40529,0.9779510005476145,1.0139557,41859.64621643518,1407511833100,19.230089003373696,18.661389124988244,18.701062229419126,18.169690065010183,18.701062229419126,18.701062229419126,0.6178934010152284,14607,-0.4868787392045788,0.21850614577301145,32.59471130371094,deep,1_LE07_013030_20140808,41859.75,1407520800000,1.9000000000000001,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_2_1_LE07_013030_20140808_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,139.8701,13.0,82,57.40529,0.9779510005476145,1.0139557,41859.64621643518,1407511833100,19.230089003373696,18.79774900092602,18.701062229419126,18.169690065010183,18.701062229419126,18.701062229419126,0.6178934010152284,14607,1.118883376400949,0.2206637813914024,32.59471130371094,deep,1_LE07_013030_20140808,41859.75,1407520800000,1.9000000000000001,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
2_1_LC08_013030_20140917_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,154.009,15.89,129,45.995827,0.9779510005476145,1.0050675,41899.64793472222,1410967981560,15.97706447944901,15.904617274150437,15.909909597369694,15.80135722739319,15.878898819403664,15.933160141003398,0.6290609137055837,14871,-0.5062466372466639,0.042469446445845244,44.004173278808594,deep,1_LC08_013030_20140917,41899.75,1410976800000,1.579998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
2_1_LC08_013030_20140917_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,154.009,15.89,115,45.995827,0.9779510005476145,1.0050675,41899.64793472222,1410967981560,15.441372073187697,14.044207522958423,14.19435703634593,11.130979119487662,13.557493127383095,14.513986079542576,0.6290609137055837,14871,-0.8950420904747877,0.8019531803157465,44.004173278808594,deep,1_LC08_013030_20140917,41899.75,1410976800000,1.579998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
2_1_LC08_013030_20140917_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,154.009,15.89,125,45.995827,0.9779510005476145,1.0050675,41899.64793472222,1410967981560,15.249273864928963,14.380930508354348,14.5323138626722,12.296415629206749,14.08671760114305,14.8170422469386,0.6290609137055837,14871,-0.895083193278571,0.648599622939946,44.004173278808594,deep,1_LC08_013030_20140917,41899.75,1410976800000,1.579998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
2_1_LC08_013030_20140917_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,154.009,15.89,129,45.995827,0.9779510005476145,1.0050675,41899.64793472222,1410967981560,14.592429361904465,13.738116634437723,14.210087683608394,9.977081571946055,13.531104668617282,14.419751447691599,0.6290609137055837,14871,-1.7727399543577325,1.0649560771572582,44.004173278808594,deep,1_LC08_013030_20140917,41899.75,1410976800000,1.579998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
2_1_LC08_013030_20141003_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,158.31999,0.02,129,40.458096,0.9779510005476145,1.0005507,41915.64796851852,1412350384480,15.262686903753254,15.135232883126973,15.132704686508639,15.062444928598486,15.106677956940134,15.15610438425277,0.7272842639593908,17193,0.6874421727352904,0.044384874066666774,49.54190444946289,deep,1_LC08_013030_20141003,41915.75,1412359200000,1.3700012207031251,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
2_1_LC08_013030_20141003_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,158.31999,0.02,130,40.458096,0.9779510005476145,1.0005507,41915.64796851852,1412350384480,15.1899210312171,15.026535387877638,15.028598279807122,14.887897971539825,14.981708083801442,15.062444928598486,0.7272842639593908,17193,0.013505685548832745,0.05658930294704372,49.54190444946289,deep,1_LC08_013030_20141003,41915.75,1412359200000,1.3700012207031251,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
2_1_LC08_013030_20141003_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,158.31999,0.02,132,40.458096,0.9779510005476145,1.0005507,41915.64796851852,1412350384480,15.091068069643642,14.93581457383936,14.955651306346157,14.472562483835954,14.898314477345375,14.992124711473133,0.7272842639593908,17193,-1.8346276566108177,0.1079126218317529,49.54190444946289,deep,1_LC08_013030_20141003,41915.75,1412359200000,1.3700012207031251,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
2_1_LC08_013030_20141003_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,158.31999,0.02,133,40.458096,0.9779510005476145,1.0005507,41915.64796851852,1412350384480,14.919178066763555,14.8341713972394,14.819459623825107,14.707856537210935,14.819459623825107,14.819459623825107,0.7272842639593908,17193,-0.39254051241439664,0.04985823746860326,49.54190444946289,deep,1_LC08_013030_20141003,41915.75,1412359200000,1.3700012207031251,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
