,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,month,datetime_utc,dt_delta,delta_secs
15817,2016-11-01 10:15:00,43.3913,-72.0576,loon,1.5,10.845999999999998,edi.500.2,11,2016-11-01 15:15:00+00:00,0 days 00:20:33.180000,1233
15818,2016-11-01 10:30:00,43.3913,-72.0576,loon,1.5,10.944,edi.500.2,11,2016-11-01 15:30:00+00:00,0 days 00:05:33.180000,333
15819,2016-11-01 10:45:00,43.3913,-72.0576,loon,1.5,10.944,edi.500.2,11,2016-11-01 15:45:00+00:00,-1 days +23:50:33.180000,-567
15820,2016-11-01 11:00:00,43.3913,-72.0576,loon,1.5,10.944,edi.500.2,11,2016-11-01 16:00:00+00:00,-1 days +23:35:33.180000,-1467
269585,2016-11-01 10:10:00,43.3857,-72.0812,harbor,1.5,10.370000000000003,edi.499.2,11,2016-11-01 15:10:00+00:00,0 days 00:25:33.180000,1533
269586,2016-11-01 10:20:00,43.3857,-72.0812,harbor,1.5,10.370000000000003,edi.499.2,11,2016-11-01 15:20:00+00:00,0 days 00:15:33.180000,933
269587,2016-11-01 10:30:00,43.3857,-72.0812,harbor,1.5,10.42,edi.499.2,11,2016-11-01 15:30:00+00:00,0 days 00:05:33.180000,333
269588,2016-11-01 10:40:00,43.3857,-72.0812,harbor,1.5,10.47,edi.499.2,11,2016-11-01 15:40:00+00:00,-1 days +23:55:33.180000,-267
269589,2016-11-01 10:50:00,43.3857,-72.0812,harbor,1.5,10.5,edi.499.2,11,2016-11-01 15:50:00+00:00,-1 days +23:45:33.180000,-867
269590,2016-11-01 11:00:00,43.3857,-72.0812,harbor,1.5,10.53,edi.499.2,11,2016-11-01 16:00:00+00:00,-1 days +23:35:33.180000,-1467
