,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,month,datetime_utc,dt_delta,delta_secs
309640,2018-08-19 10:10:00,43.3913,-72.0576,loon,0.85,23.93,edi.499.2,8,2018-08-19 15:10:00+00:00,0 days 00:21:22.670000,1282
309641,2018-08-19 10:15:00,43.3913,-72.0576,loon,0.25,23.86,edi.499.2,8,2018-08-19 15:15:00+00:00,0 days 00:16:22.670000,982
309642,2018-08-19 10:30:00,43.3913,-72.0576,loon,0.25,23.84,edi.499.2,8,2018-08-19 15:30:00+00:00,0 days 00:01:22.670000,82
309643,2018-08-19 10:45:00,43.3913,-72.0576,loon,0.25,23.84,edi.499.2,8,2018-08-19 15:45:00+00:00,-1 days +23:46:22.670000,-818
309644,2018-08-19 10:50:00,43.3913,-72.0576,loon,0.85,23.959999999999994,edi.499.2,8,2018-08-19 15:50:00+00:00,-1 days +23:41:22.670000,-1118
309645,2018-08-19 11:00:00,43.3913,-72.0576,loon,0.25,23.84,edi.499.2,8,2018-08-19 16:00:00+00:00,-1 days +23:31:22.670000,-1718
516261,2018-08-19 10:10:00,43.4288,-72.0675,GeorgesMills,0.5,23.87,edi.395.2,8,2018-08-19 15:10:00+00:00,0 days 00:21:22.670000,1282
516262,2018-08-19 10:10:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 15:10:00+00:00,0 days 00:21:22.670000,1282
516263,2018-08-19 10:10:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 15:10:00+00:00,0 days 00:21:22.670000,1282
516264,2018-08-19 10:20:00,43.4288,-72.0675,GeorgesMills,0.5,23.87,edi.395.2,8,2018-08-19 15:20:00+00:00,0 days 00:11:22.670000,682
516265,2018-08-19 10:20:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 15:20:00+00:00,0 days 00:11:22.670000,682
516266,2018-08-19 10:20:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 15:20:00+00:00,0 days 00:11:22.670000,682
516267,2018-08-19 10:30:00,43.4288,-72.0675,GeorgesMills,0.5,23.77,edi.395.2,8,2018-08-19 15:30:00+00:00,0 days 00:01:22.670000,82
516268,2018-08-19 10:30:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 15:30:00+00:00,0 days 00:01:22.670000,82
516269,2018-08-19 10:30:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 15:30:00+00:00,0 days 00:01:22.670000,82
516270,2018-08-19 10:40:00,43.4288,-72.0675,GeorgesMills,0.5,23.87,edi.395.2,8,2018-08-19 15:40:00+00:00,-1 days +23:51:22.670000,-518
516271,2018-08-19 10:40:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 15:40:00+00:00,-1 days +23:51:22.670000,-518
516272,2018-08-19 10:40:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 15:40:00+00:00,-1 days +23:51:22.670000,-518
516273,2018-08-19 10:50:00,43.4288,-72.0675,GeorgesMills,0.5,23.77,edi.395.2,8,2018-08-19 15:50:00+00:00,-1 days +23:41:22.670000,-1118
516274,2018-08-19 10:50:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 15:50:00+00:00,-1 days +23:41:22.670000,-1118
516275,2018-08-19 10:50:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 15:50:00+00:00,-1 days +23:41:22.670000,-1118
516276,2018-08-19 11:00:00,43.4288,-72.0675,GeorgesMills,0.5,23.87,edi.395.2,8,2018-08-19 16:00:00+00:00,-1 days +23:31:22.670000,-1718
516277,2018-08-19 11:00:00,43.4096,-72.033,HerrickCove,1.0,24.25,edi.395.2,8,2018-08-19 16:00:00+00:00,-1 days +23:31:22.670000,-1718
516278,2018-08-19 11:00:00,43.3436,-72.0595,StateBeach,0.1,23.87,edi.395.2,8,2018-08-19 16:00:00+00:00,-1 days +23:31:22.670000,-1718
