,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,month,datetime_ms
305062,2018-07-18 15:10:00,43.3913,-72.0576,loon,0.85,24.439999999999994,edi.499.2,7,1531926600000.0
305063,2018-07-18 15:15:00,43.3913,-72.0576,loon,0.25,24.08,edi.499.2,7,1531926900000.0
305064,2018-07-18 15:30:00,43.3913,-72.0576,loon,0.25,24.1,edi.499.2,7,1531927800000.0
305065,2018-07-18 15:45:00,43.3913,-72.0576,loon,0.25,24.12,edi.499.2,7,1531928700000.0
305066,2018-07-18 15:50:00,43.3913,-72.0576,loon,0.85,24.439999999999994,edi.499.2,7,1531929000000.0
305067,2018-07-18 16:00:00,43.3913,-72.0576,loon,0.25,24.16,edi.499.2,7,1531929600000.0
403935,2018-07-18 16:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.6,24.18,edi.498.1,7,1531929600000.0
438730,2018-07-18 16:00:00,43.3446,-72.0438,SouthOfTheFells,1.6,23.52,edi.498.1,7,1531929600000.0
473525,2018-07-18 16:00:00,43.3235,-72.0411,Newbury,1.6,23.51,edi.498.1,7,1531929600000.0
508320,2018-07-18 16:00:00,43.4096,-72.0365,HerrickCoveSouth,1.9,25.04,edi.498.1,7,1531929600000.0
526198,2018-07-18 15:10:00,43.4288,-72.0675,GeorgesMills,0.1,24.93,edi.395.2,7,1531926600000.0
526199,2018-07-18 15:10:00,43.4096,-72.033,HerrickCove,0.1,25.51,edi.395.2,7,1531926600000.0
526200,2018-07-18 15:10:00,43.3436,-72.0595,StateBeach,0.1,25.71,edi.395.2,7,1531926600000.0
526201,2018-07-18 15:20:00,43.4288,-72.0675,GeorgesMills,0.1,25.03,edi.395.2,7,1531927200000.0
526202,2018-07-18 15:20:00,43.4096,-72.033,HerrickCove,0.1,25.51,edi.395.2,7,1531927200000.0
526203,2018-07-18 15:20:00,43.3436,-72.0595,StateBeach,0.1,25.12,edi.395.2,7,1531927200000.0
526204,2018-07-18 15:30:00,43.4288,-72.0675,GeorgesMills,0.1,25.03,edi.395.2,7,1531927800000.0
526205,2018-07-18 15:30:00,43.4096,-72.033,HerrickCove,0.1,25.51,edi.395.2,7,1531927800000.0
526206,2018-07-18 15:30:00,43.3436,-72.0595,StateBeach,0.1,24.93,edi.395.2,7,1531927800000.0
526207,2018-07-18 15:40:00,43.4288,-72.0675,GeorgesMills,0.1,25.12,edi.395.2,7,1531928400000.0
526208,2018-07-18 15:40:00,43.4096,-72.033,HerrickCove,0.1,25.61,edi.395.2,7,1531928400000.0
526209,2018-07-18 15:40:00,43.3436,-72.0595,StateBeach,0.1,25.12,edi.395.2,7,1531928400000.0
526210,2018-07-18 15:50:00,43.4288,-72.0675,GeorgesMills,0.1,25.22,edi.395.2,7,1531929000000.0
526211,2018-07-18 15:50:00,43.4096,-72.033,HerrickCove,0.1,25.61,edi.395.2,7,1531929000000.0
526212,2018-07-18 15:50:00,43.3436,-72.0595,StateBeach,0.1,25.12,edi.395.2,7,1531929000000.0
526213,2018-07-18 16:00:00,43.4288,-72.0675,GeorgesMills,0.1,25.22,edi.395.2,7,1531929600000.0
526214,2018-07-18 16:00:00,43.4096,-72.033,HerrickCove,0.1,25.51,edi.395.2,7,1531929600000.0
526215,2018-07-18 16:00:00,43.3436,-72.0595,StateBeach,0.1,24.93,edi.395.2,7,1531929600000.0
