,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
284188,2017-07-23 10:10:00,43.3913,-72.0576,loon,1.5,24.11000000000001,edi.499.2,sub-daily,7,1500822600000.0
284189,2017-07-23 10:20:00,43.3913,-72.0576,loon,1.5,24.11000000000001,edi.499.2,sub-daily,7,1500823200000.0
284190,2017-07-23 10:30:00,43.3913,-72.0576,loon,1.5,24.11000000000001,edi.499.2,sub-daily,7,1500823800000.0
284191,2017-07-23 10:40:00,43.3913,-72.0576,loon,1.5,24.11000000000001,edi.499.2,sub-daily,7,1500824400000.0
284192,2017-07-23 10:50:00,43.3913,-72.0576,loon,1.5,24.13000000000001,edi.499.2,sub-daily,7,1500825000000.0
284193,2017-07-23 11:00:00,43.3913,-72.0576,loon,1.5,24.13000000000001,edi.499.2,sub-daily,7,1500825600000.0
401536,2017-07-23 11:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.4,23.15,edi.498.1,sub-daily,7,1500825600000.0
471126,2017-07-23 11:00:00,43.3235,-72.0411,Newbury,1.5,24.55,edi.498.1,sub-daily,7,1500825600000.0
505921,2017-07-23 11:00:00,43.4096,-72.0365,HerrickCoveSouth,1.5,24.87,edi.498.1,sub-daily,7,1500825600000.0
