,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
311944,2018-09-04 10:10:00,43.3913,-72.0576,loon,0.85,23.9,edi.499.2,sub-daily,9,1536073800000.0
311945,2018-09-04 10:15:00,43.3913,-72.0576,loon,0.25,23.5,edi.499.2,sub-daily,9,1536074100000.0
311946,2018-09-04 10:30:00,43.3913,-72.0576,loon,0.25,23.5,edi.499.2,sub-daily,9,1536075000000.0
311947,2018-09-04 10:45:00,43.3913,-72.0576,loon,0.25,23.5,edi.499.2,sub-daily,9,1536075900000.0
311948,2018-09-04 10:50:00,43.3913,-72.0576,loon,0.85,24.08,edi.499.2,sub-daily,9,1536076200000.0
311949,2018-09-04 11:00:00,43.3913,-72.0576,loon,0.25,23.5,edi.499.2,sub-daily,9,1536076800000.0
546714,2018-09-04 10:10:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536073800000.0
546715,2018-09-04 10:10:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536073800000.0
546716,2018-09-04 10:10:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536073800000.0
546717,2018-09-04 10:20:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536074400000.0
546718,2018-09-04 10:20:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536074400000.0
546719,2018-09-04 10:20:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536074400000.0
546720,2018-09-04 10:30:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536075000000.0
546721,2018-09-04 10:30:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536075000000.0
546722,2018-09-04 10:30:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536075000000.0
546723,2018-09-04 10:40:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536075600000.0
546724,2018-09-04 10:40:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536075600000.0
546725,2018-09-04 10:40:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536075600000.0
546726,2018-09-04 10:50:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536076200000.0
546727,2018-09-04 10:50:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536076200000.0
546728,2018-09-04 10:50:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536076200000.0
546729,2018-09-04 11:00:00,43.4288,-72.0675,GeorgesMills,0.1,23.97,edi.395.1,sub-daily,9,1536076800000.0
546730,2018-09-04 11:00:00,43.4096,-72.033,HerrickCove,0.5,23.77,edi.395.1,sub-daily,9,1536076800000.0
546731,2018-09-04 11:00:00,43.3436,-72.0595,StateBeach,0.1,23.58,edi.395.1,sub-daily,9,1536076800000.0
