,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
296993,2018-05-23 10:20:00,43.3913,-72.0576,loon,0.85,13.91,edi.499.2,sub-daily,5,1527088800000.0
296994,2018-05-23 10:40:00,43.3913,-72.0576,loon,0.85,13.97,edi.499.2,sub-daily,5,1527090000000.0
296995,2018-05-23 11:00:00,43.3913,-72.0576,loon,0.85,14.08,edi.499.2,sub-daily,5,1527091200000.0
