,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
288794,2017-08-24 10:10:00,43.3913,-72.0576,loon,1.5,22.5,edi.499.2,sub-daily,8,1503587400000.0
288795,2017-08-24 10:20:00,43.3913,-72.0576,loon,1.5,22.53,edi.499.2,sub-daily,8,1503588000000.0
288796,2017-08-24 10:30:00,43.3913,-72.0576,loon,1.5,22.55,edi.499.2,sub-daily,8,1503588600000.0
288797,2017-08-24 10:40:00,43.3913,-72.0576,loon,1.5,22.55,edi.499.2,sub-daily,8,1503589200000.0
288798,2017-08-24 10:50:00,43.3913,-72.0576,loon,1.5,22.56,edi.499.2,sub-daily,8,1503589800000.0
288799,2017-08-24 11:00:00,43.3913,-72.0576,loon,1.5,22.58,edi.499.2,sub-daily,8,1503590400000.0
402304,2017-08-24 11:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.4,21.48,edi.498.1,sub-daily,8,1503590400000.0
471894,2017-08-24 11:00:00,43.3235,-72.0411,Newbury,1.5,22.0,edi.498.1,sub-daily,8,1503590400000.0
506689,2017-08-24 11:00:00,43.4096,-72.0365,HerrickCoveSouth,1.5,22.64,edi.498.1,sub-daily,8,1503590400000.0
