,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
183552,2013-07-12 10:10:00,43.3913,-72.0576,loon,0.5,24.29,edi.499.2,sub-daily,7,1373641800000.0
183553,2013-07-12 10:20:00,43.3913,-72.0576,loon,0.5,24.29,edi.499.2,sub-daily,7,1373642400000.0
183554,2013-07-12 10:30:00,43.3913,-72.0576,loon,0.5,24.35,edi.499.2,sub-daily,7,1373643000000.0
183555,2013-07-12 10:40:00,43.3913,-72.0576,loon,0.5,24.35,edi.499.2,sub-daily,7,1373643600000.0
183556,2013-07-12 10:50:00,43.3913,-72.0576,loon,0.5,24.35,edi.499.2,sub-daily,7,1373644200000.0
183557,2013-07-12 11:00:00,43.3913,-72.0576,loon,0.5,24.35,edi.499.2,sub-daily,7,1373644800000.0
390444,2013-07-12 11:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.4,24.18,edi.498.1,sub-daily,7,1373644800000.0
425239,2013-07-12 11:00:00,43.3446,-72.0438,SouthOfTheFells,1.5,23.32,edi.498.1,sub-daily,7,1373644800000.0
460034,2013-07-12 11:00:00,43.3235,-72.0411,Newbury,1.4,23.16,edi.498.1,sub-daily,7,1373644800000.0
