,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
375235,2009-05-30 10:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,14.4,edi.498.1,sub-daily,5,1243695600000.0
375236,2009-05-30 10:30:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,14.4,edi.498.1,sub-daily,5,1243697400000.0
410030,2009-05-30 10:00:00,43.3446,-72.0438,SouthOfTheFells,1.5,13.32,edi.498.1,sub-daily,5,1243695600000.0
410031,2009-05-30 10:30:00,43.3446,-72.0438,SouthOfTheFells,1.5,13.32,edi.498.1,sub-daily,5,1243697400000.0
444825,2009-05-30 10:00:00,43.3235,-72.0411,Newbury,1.5,12.25,edi.498.1,sub-daily,5,1243695600000.0
444826,2009-05-30 10:30:00,43.3235,-72.0411,Newbury,1.5,12.72,edi.498.1,sub-daily,5,1243697400000.0
479620,2009-05-30 10:00:00,43.4096,-72.0365,HerrickCoveSouth,1.5,14.28,edi.498.1,sub-daily,5,1243695600000.0
479621,2009-05-30 10:30:00,43.4096,-72.0365,HerrickCoveSouth,1.5,14.28,edi.498.1,sub-daily,5,1243697400000.0
