,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,scene,temp_avg,t_stdev,depth_avg,d_stdev,temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
189,1_1_2_1_LT05_013030_20091005,155.65797,66.0,38.96547,0.977941145456293,0.9998961,40091.6409037037,1254756174080.0,0.4061170987474512,6971,13.313179668751404,10.208531419581679,10.445312627302952,3.9660772931258816,1.2958414665708091,51.03453063964844,40091.75,1254765600000,1.4799987792968752,LT05_013030_20091005,15.27833333333333,0.020412414523193444,1.0,0.0,15.27,6.0,,,,,,,,,,,,,,,,,15.27,15.27833333333333,0.020412414523193867,6.0,,,,,,,,,,,,,,,,
190,1_1_2_1_LT05_013030_20091021,158.8996,36.0,33.536015,0.977941145456293,0.9953496,40107.64101331019,1256138583550.0,0.8085639382464317,13879,11.408946238349511,8.147874295236361,7.998219390372692,4.9883152655735525,0.5556156351436584,56.46398544311523,40107.75,1256148000000,1.6899993896484375,LT05_013030_20091021,11.481666666666667,0.034302575219167734,1.0,0.0,11.49,6.0,,,,,,,,,,,,,,,,,11.49,11.481666666666667,0.034302575219167616,6.0,,,,,,,,,,,,,,,,
191,1_1_2_1_LT05_013030_20091122,161.29596,27.0,24.420465,0.977941145456293,0.9875894000000001,40139.641176620375,1258903397660.0,0.9999417419166908,17164,7.503219550469838,5.8173511334955,6.0016524484943305,4.478814114149877,0.30908365782065006,65.57953453063965,40139.75,1258912800000,0.6299987792968751,LT05_013030_20091122,8.526666666666667,0.045898438608155886,1.0,0.0,8.535,6.0,,,,,,,,,,,,,,,,,8.535,8.526666666666667,0.04589843860815598,6.0,,,,,,,,,,,,,,,,
194,1_1_2_1_LT05_013030_20100602,133.53642,4.0,62.7411,0.977941145456293,1.0142215,40331.641381365735,1275492215350.0,0.9501310806874452,16309,23.720107334131065,17.942164055647574,17.943551277554523,13.782891715654733,0.8454636500645656,27.258899688720703,40331.75,1275501600000,2.4000000000000004,LT05_013030_20100602,20.43,0.7423087108624158,1.2,0.25819888974716115,20.9,10.0,19.71,19.71,,1.0,20.67,20.67,,1.0,18.86,18.86,,1.0,19.66,19.66,,1.0,20.9,20.900000000000002,0.0,6.0,,,,,,,,,,,,,,,,
195,1_1_2_1_LT05_013030_20100618,130.6833,5.0,63.263659999999994,0.977941145456293,1.0160488,40347.64133240741,1276874611120.0,0.9935916108360034,17055,23.7194794028792,15.280842364429555,15.185711004264824,7.003014143801222,1.8229918163455392,26.7363395690918,40347.75,1276884000000,2.3600006103515625,LT05_013030_20100618,18.861,0.8689259014566331,1.2,0.25819888974716115,19.515,10.0,18.09,18.09,,1.0,17.91,17.91,,1.0,17.89,17.89,,1.0,17.56,17.56,,1.0,19.52,19.526666666666667,0.021602468994694243,6.0,,,,,,,,,,,,,,,,
196,1_2_1_LE07_013030_20100712,131.44896,25.0,61.67454,0.977941145456293,1.0165741,40371.64243958333,1278948306780.0,0.4368191086513254,7498,25.417300439200336,20.866715384283143,21.32746940705433,2.792483745658324,1.456352505250986,28.325458526611328,40371.75,1278957600000,2.430000305175781,LE07_013030_20100712,25.39,0.4615914499497005,1.2,0.25819888974716115,25.585,10.0,25.59,25.59,,1.0,25.07,25.07,,1.0,25.56,25.56,,1.0,24.16,24.16,,1.0,25.59,25.58666666666667,0.016329931618558283,6.0,,,,,,,,,,,,,,,,
197,1_2_1_LE07_013030_20100829,144.92148,0.0,51.27657,0.977941145456293,1.0098616,40419.642474189815,1283095509770.0,0.8601806000582581,14765,26.40333429609345,19.99963703890686,19.755656155330765,18.700293521701507,0.7283517679031215,38.72343063354492,40419.75,1283104800000,1.579998779296875,LE07_013030_20100829,21.538,0.3585712388540572,1.2,0.25819888974716115,21.725,10.0,21.67,21.67,,1.0,21.49,21.49,,1.0,20.97,20.97,,1.0,20.79,20.79,,1.0,21.740000000000002,21.743333333333336,0.02160246899469055,6.0,,,,,,,,,,,,,,,,
198,1_1_2_1_LT05_013030_20100906,146.95941000000002,28.0,48.65948,0.977941145456293,1.0079366,40427.641073032406,1283786588710.0,0.8868045441304981,15222,20.194342063974567,16.873535183755322,17.030875805843394,8.491102743200338,0.9441111350814358,41.340518951416016,40427.75,1283796000000,2.1100006103515625,LT05_013030_20100906,20.532999999999998,0.8441043905952773,1.2,0.25819888974716115,19.974999999999994,10.0,21.84,21.84,,1.0,21.99,21.99,,1.0,20.97,20.97,,1.0,20.96,20.96,,1.0,19.939999999999994,19.928333333333327,0.05382068994974385,6.0,,,,,,,,,,,,,,,,
199,1_2_1_LE07_013030_20100914,150.319,61.0,46.316654,0.977941145456293,1.00586,40435.64248819444,1284477910980.0,0.5857267695892805,10054,16.561109509037507,13.440310356308599,14.381980251731957,5.81025809613698,1.9106550902132615,43.68334579467773,40435.75,1284487200000,1.629998779296875,LE07_013030_20100914,18.240000000000002,0.8552582455999274,1.2,0.25819888974716115,17.635000000000005,10.0,19.54,19.54,,1.0,19.04,19.04,,1.0,19.51,19.51,,1.0,18.69,18.69,,1.0,17.605000000000004,17.603333333333335,0.03386246693120266,6.0,,,,,,,,,,,,,,,,
200,1_1_2_1_LT05_013030_20101008,156.24246000000002,3.0,37.99199,0.977941145456293,0.9991087,40459.640914351854,1286551375000.0,1.0,17165,14.720473399380916,12.011891630225975,11.887395146040976,11.408440960199966,0.3025103459871685,52.00801086425781,40459.75,1286560800000,1.95,LT05_013030_20101008,14.903333333333334,0.027325202042558346,1.0,0.0,14.895,6.0,,,,,,,,,,,,,,,,,14.895,14.903333333333334,0.027325202042558047,6.0,,,,,,,,,,,,,,,,
202,1_2_1_LE07_013030_20110512,139.9514,25.0,59.865025,0.977941145456293,1.0102063000000001,40675.64338726852,1305213988660.0,0.8498689193125546,14588,18.699972572653092,9.635855449201458,9.320390776789324,6.403551667545006,1.2683691262963648,30.13497543334961,40675.75,1305223200000,1.4299987792968751,LE07_013030_20110512,10.65,0.030983866769658676,0.5,0.0,10.63,6.0,,,,,,,,,,,,,,,,,10.63,10.65,0.030983866769658447,6.0,,,,,,,,,,,,,,,,
203,1_1_2_1_LT05_013030_20110621,129.85707,3.0,63.015804,0.977941145456293,1.0162461,40715.64040833333,1308669731280.0,1.0,17165,23.28107134707575,17.310733886529945,17.03089155346847,16.111920849438686,0.8395821502509747,26.98419570922852,40715.75,1308679200000,2.129998779296875,LT05_013030_20110621,21.209999999999997,0.6388879227045837,0.9200000000000002,0.5593647190240808,21.47,10.0,21.18,21.18,,1.0,21.83,21.83,,1.0,20.32,20.32,,1.0,19.83,19.83,,1.0,21.53,21.49,0.15582040944626036,6.0,,,,,,,,,,,,,,,,
204,1_2_1_LE07_013030_20110629,131.19823,49.0,63.204130000000006,0.977941145456293,1.0166218,40723.64334328703,1309361184860.0,0.846315176230702,14527,23.38765927240225,17.849375270312446,17.636636273323532,16.020116811274146,0.6417264751264228,26.79587173461914,40723.75,1309370400000,2.3600006103515625,LE07_013030_20110629,20.641999999999996,0.8998123261115195,0.9200000000000002,0.5593647190240808,20.869999999999997,10.0,22.01,22.01,,1.0,19.86,19.86,,1.0,18.7,18.7,,1.0,21.130000000000006,21.130000000000006,,1.0,20.869999999999997,20.786666666666665,0.3657685971576378,6.0,,,,,,,,,,,,,,,,
205,1_1_2_1_LT05_013030_20110707,129.69343999999998,16.0,61.86865600000001,0.977941145456293,1.0166934,40731.64033854166,1310052125250.0,0.42790562190503934,7345,21.520707463987414,18.15678861594501,18.394766403005622,11.409573127095394,0.9547925802868278,28.13134384155273,40731.75,1310061600000,1.25,LT05_013030_20110707,23.496000000000002,0.7404833256431606,0.9200000000000002,0.5593647190240808,23.6,10.0,24.21,24.21,,1.0,24.38,24.38,,1.0,21.64,21.64,,1.0,23.130000000000006,23.130000000000006,,1.0,23.6,23.599999999999998,0.0,6.0,,,,,,,,,,,,,,,,
206,1_2_1_LE07_013030_20110715,132.33632,16.0,61.469967000000004,0.977941145456293,1.0164593000000002,40739.64334351852,1310743584880.0,0.8646664724730556,14842,26.91146426912523,19.914332404728146,19.757848972017342,18.701719448160773,0.5575778294546319,28.530033111572266,40739.75,1310752800000,2.139999389648437,LE07_013030_20110715,23.756,0.3463203398268395,0.9200000000000002,0.5593647190240808,23.6,10.0,24.03,24.03,,1.0,24.55,24.55,,1.0,23.32,23.32,,1.0,23.99,23.99,,1.0,23.6,23.611666666666665,0.02857738033247022,6.0,,,,,,,,,,,,,,,,
207,1_2_1_LE07_013030_20110731,135.80113,12.0,58.693363,0.977941145456293,1.0150965,40755.64330474537,1312125981530.0,0.8854646082143898,15199,26.41453543243452,20.96153846323961,20.805279539170566,20.282779467125284,0.4793514129255048,31.30663681030273,40755.75,1312135200000,2.1899993896484378,LE07_013030_20110731,24.503,0.2359401995798474,0.9200000000000002,0.5593647190240808,24.55,10.0,24.73,24.73,,1.0,24.72,24.72,,1.0,24.0,24.0,,1.0,24.16,24.16,,1.0,24.55,24.570000000000004,0.03098386676966364,6.0,,,,,,,,,,,,,,,,
208,1_1_2_1_LT05_013030_20111011,156.32689,1.0,36.93492,0.977941145456293,0.9983226999999999,40827.63954097222,1318346456340.0,1.0,17165,17.03019533259409,13.929980022441475,13.784560938849802,13.313487946079338,0.30811850380703737,53.06507873535156,40827.75,1318356000000,1.1399993896484375,LT05_013030_20111011,17.07,0.28206382256503737,0.5,0.0,17.22,6.0,,,,,,,,,,,,,,,,,17.22,17.07,0.2820638225650366,6.0,,,,,,,,,,,,,,,,
209,1_2_1_LE07_013030_20111104,161.45084,16.0,29.457753999999998,0.977941145456293,0.9917652,40851.64327418982,1320420378890.0,0.8499271773958637,14589,8.163775312810554,7.176706625146267,7.5804114777632465,-4.184730111565745,1.089733841110372,60.54224586486816,40851.75,1320429600000,0.35000000000000003,LE07_013030_20111104,10.253333333333332,0.025033311140690916,1.5,0.0,10.254999999999999,6.0,,,,,,,,,,,,,,,,,,,,,10.254999999999999,10.253333333333332,0.025033311140691194,6.0,,,,,,,,,,,,
210,1_1_2_1_LT05_013030_20111112,160.39133,32.0,26.826258000000003,0.977941145456293,0.9898324000000001,40859.639191319446,1321111226130.0,0.9980192251674921,17131,6.504293702711169,5.559933933048595,5.4963041108234805,0.8374392238438518,0.6599150016051526,63.17374229431152,40859.75,1321120800000,1.0600006103515625,LT05_013030_20111112,9.405000000000001,0.028106938645109793,1.5,0.0,9.395,6.0,,,,,,,,,,,,,,,,,,,,,9.395,9.405000000000001,0.02810693864510985,6.0,,,,,,,,,,,,
211,1_2_1_LE07_013030_20120615,132.6231,0.0,63.820877,0.977941145456293,1.0158358,41075.64397025463,1339774039030.0,0.8745120885522867,15011,23.37608196848491,17.609973595405958,17.635067550960514,16.02008620976877,0.7093933720649176,26.17912292480469,41075.75,1339783200000,1.1899993896484375,LE07_013030_20120615,20.380000000000003,0.5737014322217908,0.82,0.42110964526276684,20.615000000000002,10.0,19.38,19.38,,1.0,20.34,20.34,,1.0,19.99,19.99,,1.0,19.5,19.5,,1.0,20.71,20.765,0.17014699527173466,6.0,,,,,,,,,,,,,,,,
212,1_2_1_LE07_013030_20120818,142.40648000000002,36.0,54.526978,0.977941145456293,1.0121038,41139.64448888889,1345303683840.0,0.6528400815613167,11206,23.8871195415458,19.993736949045626,20.279462674984984,6.993277859011712,0.9260982013345544,35.4730224609375,41139.75,1345312800000,1.470001220703125,LE07_013030_20120818,24.589999999999996,0.27471197037381967,0.82,0.42110964526276684,24.71,10.0,24.89,24.89,,1.0,24.37,24.37,,1.0,24.34,24.34,,1.0,23.98,23.98,,1.0,24.74,24.72,0.030983866769657965,6.0,,,,,,,,,,,,,,,,
213,1_2_1_LE07_013030_20120903,147.98201,1.0,49.956173,0.977941145456293,1.0085604,41155.644606134265,1346686093970.0,0.8922225458782406,15315,22.357876556236807,18.92683989563575,18.701302281434604,18.169872554227506,0.4035912100174086,40.04382705688477,41155.75,1346695200000,1.9899993896484376,LE07_013030_20120903,22.680999999999994,0.3357396478092972,0.82,0.42110964526276684,22.81,10.0,22.51,22.51,,1.0,22.83,22.83,,1.0,22.630000000000006,22.630000000000006,,1.0,21.79,21.79,,1.0,22.85,22.841666666666665,0.04833908011812564,6.0,,,,,,,,,,,,,,,,
214,1_2_1_LE07_013030_20120919,153.18295,9.0,44.786755,0.977941145456293,1.0043688,41171.644696296295,1348068501760.0,0.890649577628896,15288,19.75312862596388,16.474445561160742,16.560550924798775,8.743956402412103,0.6506000105428208,45.2132453918457,41171.75,1348077600000,0.479998779296875,LE07_013030_20120919,19.389999999999997,0.3253032773001559,0.82,0.42110964526276684,19.52,10.0,19.54,19.54,,1.0,18.88,18.88,,1.0,19.67,19.67,,1.0,18.69,18.69,,1.0,19.52,19.52,0.0,6.0,,,,,,,,,,,,,,,,
216,1_2_1_LE07_013030_20121106,162.29822,0.0,28.780134000000004,0.977941145456293,0.9910839,41219.64495046296,1352215723720.0,0.8895426740460239,15269,9.32101604741945,7.614098627080947,7.580398109016567,0.9384061235108836,0.9596373452700692,61.2198657989502,41219.75,1352224800000,0.5399993896484375,LE07_013030_20121106,11.148333333333335,0.01471960144387943,1.5,0.0,11.145,6.0,,,,,,,,,,,,,,,,,,,,,11.145,11.148333333333335,0.01471960144387965,6.0,,,,,,,,,,,,
217,1_2_1_LE07_013030_20121122,162.69163999999998,0.0,24.671196,0.977941145456293,0.9875474,41235.64505775463,1353598132990.0,0.8929799009612583,15328,6.993629475133353,5.126860210722825,5.214129149687687,2.1785468801993417,0.3922578186512009,65.32880401611328,41235.75,1353607200000,1.0399993896484376,LE07_013030_20121122,8.075000000000001,0.040373258476372895,1.5,0.0,8.075,6.0,,,,,,,,,,,,,,,,,,,,,8.075,8.075000000000001,0.04037325847637293,6.0,,,,,,,,,,,,
218,1_2_1_LE07_013030_20130501,143.24661,0.0,57.492230000000006,0.977941145456293,1.0076833,41395.64500474537,1367422128410.0,0.8626856976405476,14808,23.37879945601233,10.924026521414902,11.033233199322932,6.993193645253752,1.9329115903170133,32.50777053833008,41395.75,1367431200000,1.55,LE07_013030_20130501,9.366666666666669,0.015055453054181928,1.5,0.0,9.370000000000003,6.0,,,,,,,,,,,,,,,,,,,,,9.370000000000003,9.366666666666669,0.015055453054181692,6.0,,,,,,,,,,,,
219,1_2_1_LE07_013030_20130517,139.53268,34.0,61.252213,0.977941145456293,1.011393,41411.644977083335,1368804526020.0,0.6385668511505972,10961,17.099080654776674,9.896683579774436,9.894779149273226,5.214137577502958,0.901392308537978,28.747787475585934,41411.75,1368813600000,1.020001220703125,LE07_013030_20130517,12.19,0.02449489742783126,0.5,0.0,12.2,6.0,,,,,,,,,,,,,,,,,12.2,12.19,0.02449489742783145,6.0,,,,,,,,,,,,,,,,
220,2_1_LC08_013030_20130712,135.5364,23.91,62.93598000000001,0.977941145456293,1.0165613000000002,41467.6492255787,1373643293090.0,0.394057675502476,6764,19.478916290059367,13.936384110121029,14.68702152593082,-6.508030633837169,3.397932330131753,27.06401824951172,41467.75,1373652000000,1.15,LC08_013030_20130712,24.823,0.6428417811215726,0.89,0.5065131346328104,25.18,10.0,24.64,24.64,,1.0,24.02,24.02,,1.0,24.52,24.52,,1.0,23.49,23.49,,1.0,25.27,25.26,0.07266360849833882,6.0,,,,,,,,,,,,,,,,
221,1_2_1_LE07_013030_20130805,138.06842,0.0,57.740159999999996,0.977941145456293,1.0143673,41491.64454861111,1375716489000.0,0.8763180891348674,15042,22.868204105704226,18.95902473576006,19.229236697296788,12.160555212602956,0.5301738582113671,32.259838104248054,41491.75,1375725600000,1.6200012207031251,LE07_013030_20130805,22.497999999999998,0.307419366121699,0.89,0.5065131346328104,22.6,10.0,22.76,22.76,,1.0,22.49,22.49,,1.0,22.48,22.48,,1.0,21.65,21.65,,1.0,22.6,22.599999999999998,0.0,6.0,,,,,,,,,,,,,,,,
222,1_2_1_LE07_013030_20130906,148.99937,2.0,49.120106,0.977941145456293,1.0078804,41523.644757175935,1378481307020.0,0.8995630643751821,15441,21.838593126913185,17.269771792630426,17.635396878884944,12.720198281176385,1.0774256926344823,40.8798942565918,41523.75,1378490400000,1.4799987792968752,LE07_013030_20130906,21.663999999999998,0.375653504649637,1.49,0.05676462121975472,21.915,10.0,21.59,21.59,,1.0,21.16,21.16,,1.0,21.31,21.31,,1.0,20.99,20.99,,1.0,21.934999999999995,21.93166666666666,0.014719601443879286,6.0,,,,,,,,,,,,,,,,
223,2_1_LC08_013030_20130930,158.19666999999998,3.88,41.541733,0.977941145456293,1.0013444,41547.64914849537,1380555286430.0,0.9346926886105448,16044,19.3737265463814,15.699873960850962,15.78175064205749,10.722409654044887,0.6152855319434776,48.45826721191406,41547.75,1380564000000,1.6,LC08_013030_20130930,17.226666666666663,0.030110906108361257,1.0,0.5477225575051661,17.235,6.0,,,,,,,,,,,,,,,,,17.235,17.226666666666663,0.03011090610836194,6.0,,,,,,,,,,,,,,,,
224,1_2_1_LE07_013030_20131008,158.17659,1.0,38.345352,0.977941145456293,0.9990453000000001,41555.64501585648,1381246129370.0,0.8934459656277308,15336,15.476688572390296,13.759419046096738,13.831130513222638,11.03385833444477,0.3855967462034733,51.65464782714844,41555.75,1381255200000,0.929998779296875,LE07_013030_20131008,16.43,0.06603029607687487,1.0,0.5477225575051661,16.424999999999997,6.0,,,,,,,,,,,,,,,,,16.424999999999997,16.43,0.06603029607687493,6.0,,,,,,,,,,,,,,,,
229,1_2_1_LE07_013030_20140808,139.8701,13.0,57.40529,0.977941145456293,1.0139557,41859.64621643518,1407511833100.0,0.8513836294785901,14614,22.357098006349762,18.587769086927146,18.70106435380876,15.476562097143884,0.41145318251758345,32.594711303710945,41859.75,1407520800000,1.9,LE07_013030_20140808,22.967999999999996,0.22948250962158792,1.05,0.4813176359397883,23.04,10.0,22.93,22.93,,1.0,22.66,22.66,,1.0,23.14,23.14,,1.0,22.48,22.48,,1.0,23.04,23.07833333333333,0.08588752334691492,6.0,,,,,,,,,,,,,,,,
230,2_1_LC08_013030_20140917,154.009,15.89,45.995827,0.977941145456293,1.0050675,41899.64793472222,1410967981560.0,0.8683367317215264,14905,18.597189301239947,15.26683530837985,15.657320227042206,5.552666225468166,1.0682640764469231,44.004173278808594,41899.75,1410976800000,1.579998779296875,LC08_013030_20140917,18.103,1.7558097214042807,1.05,0.4813176359397883,18.98,10.0,18.66,18.66,,1.0,18.39,18.39,,1.0,14.57,14.57,,1.0,15.05,15.05,,1.0,19.01,19.060000000000002,0.10507140429250962,6.0,,,,,,,,,,,,,,,,
231,2_1_LC08_013030_20141003,158.31999,0.02,40.458096000000005,0.977941145456293,1.0005507,41915.64796851852,1412350384480.0,1.0,17165,17.115124517504384,14.976511586912727,14.993263857512801,13.787338561854215,0.1978464890159546,49.54190444946289,41915.75,1412359200000,1.3700012207031251,LC08_013030_20141003,17.548333333333332,0.10127520262466523,0.8333333333333334,0.5163977794943223,17.5,6.0,,,,,,,,,,,,,,,,,17.5,17.548333333333332,0.10127520262466472,6.0,,,,,,,,,,,,,,,,
232,1_2_1_LE07_013030_20141027,161.97131000000002,40.0,32.133359999999996,0.977941145456293,0.9937933000000001,41939.64652962963,1414423860160.0,0.6766093795514128,11614,11.033617355578313,8.699049427516522,9.320614939322995,0.9383948574022312,1.4275670757686092,57.86663818359375,41939.75,1414432800000,1.2300000190734863,LE07_013030_20141027,12.657999999999998,0.10494337097268867,1.5,0.0,12.6,10.0,,,,,,,,,,,,,,,,,12.7385,12.762500000000001,0.09243556314175726,4.0,12.59,12.588333333333333,0.011690451944500201,6.0,,,,,,,,,,,,
233,2_1_LC08_013030_20141120,163.79796000000002,37.96,25.451114999999998,0.977941145456293,0.9880979,41963.64795,1416497582880.0,0.9908534809204778,17008,4.665182494892456,3.6575183538564646,3.841793454076392,-4.096539495509652,0.8448192028904588,64.54888534545897,41963.75,1416506400000,0.3200000047683716,LC08_013030_20141120,6.8792,0.07466785713336693,1.5,0.0,6.915,10.0,,,,,,,,,,,,,,,,,6.775,6.800500000000001,0.051000000000000156,4.0,6.9350000000000005,6.9316666666666675,0.01471960144387951,6.0,,,,,,,,,,,,
234,1_2_1_LE07_013030_20141128,163.13995,47.0,23.682423,0.977941145456293,0.9865431,41971.6466912037,1417188674120.0,0.6260413632391494,10746,2.17858274398603,-1.9393124621005635,-0.9513636208259916,-16.11400482248539,3.196366604349772,66.31757736206055,41971.75,1417197600000,0.3599999904632569,LE07_013030_20141128,5.389,0.052799410771123226,1.5,0.0,5.3549999999999995,10.0,,,,,,,,,,,,,,,,,5.45,5.45,0.0,4.0,5.35,5.348333333333333,0.007527726527090502,6.0,,,,,,,,,,,,
235,1_2_1_LE07_013030_20150507,143.52886999999998,0.0,59.35243199999999,0.977941145456293,1.0090339,42131.6473994213,1431012735310.0,0.8844159627148267,15181,20.800802067025217,9.787734120152107,9.320508919133527,6.403635773083639,1.7087836690356029,30.64756774902344,42131.75,1431021600000,1.3300000190734864,LE07_013030_20150507,11.065750000000001,0.09339298688873841,1.5,0.0,11.09,4.0,,,,,,,,,,,,,,,,,11.09,11.065750000000001,0.09339298688873868,4.0,,,,,,,,,,,,,,,,
236,1_2_1_LE07_013030_20150523,139.78596000000002,0.0,62.641277,0.977941145456293,1.0124792,42147.64746875,1432395141300.0,0.8766676376347218,15048,16.020033189468602,10.178546721195977,10.465797754538032,5.810705071778092,0.9087023217381592,27.358722686767575,42147.75,1432404000000,0.9800000190734864,LE07_013030_20150523,13.437500000000002,0.14455564095991905,1.5,0.0,13.461500000000003,4.0,,,,,,,,,,,,,,,,,13.461500000000003,13.437500000000002,0.14455564095991846,4.0,,,,,,,,,,,,,,,,
237,1_2_1_LE07_013030_20150624,133.98425,13.0,64.32255,0.977941145456293,1.0164187,42179.64756747685,1435159949830.0,0.8165452956597727,14016,26.40745593951088,18.07757871579377,18.16955610167209,13.276453539967447,0.8122986325085926,25.677452087402344,42179.75,1435168800000,1.829999923706055,LE07_013030_20150624,20.764000000000003,0.7126507637764173,1.4700000000000002,0.048304589153964836,21.135000000000005,10.0,20.97,20.97,,1.0,20.67,20.67,,1.0,19.03,19.03,,1.0,20.01,20.01,,1.0,21.16,21.16,0.026076809620808775,6.0,,,,,,,,,,,,,,,,
