system:index,OBJECTID,azimuth,cloud_cover,count,elev,emiss,esd,l_exceltime,landsat_time,lat_dd,lon_dd,max,mean,median,min,name,p25,p75,pct_lake,pixel_count,site,skew,stdDev,sza,uid,v_exceltime,vapor_time,water_column,.geo
2_1_LC08_013030_20180608_00000000000000000001,2,135.84161,39.36,78,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.4096,-72.033,18.594918563896677,16.727319745004785,16.572452892937182,16.068130919971527,Herrick Cove buoy,16.23047139253936,17.04127042946837,0.5467851099830795,12926,herrick cove,0.7383531673125642,0.6365282710955014,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
2_1_LC08_013030_20180608_00000000000000000002,3,135.84161,39.36,0,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.3436,-72.0595,,,,,State Beach buoy,,,0.5467851099830795,12926,state beach,,,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
2_1_LC08_013030_20180608_00000000000000000003,4,135.84161,39.36,69,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.40996667,-72.03683333,17.235373354325294,16.36143371276314,16.274249432764897,16.00877381339927,Herrick Cove near-shore,16.114535439165362,16.5519226347915,0.5467851099830795,12926,Midge,0.7503098293805545,0.36764777746540217,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
2_1_LC08_013030_20180608_00000000000000000004,5,135.84161,39.36,0,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.3234,-72.04105,,,,,Newbury near-shore,,,0.5467851099830795,12926,Newbury,,,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
2_1_LC08_013030_20180608_00000000000000000005,6,135.84161,39.36,57,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.39601667,-72.07893333,19.22095611838273,16.657906056378657,16.480006012185402,15.302047148785977,North Sunapee Harbor near-shore,15.954579850431324,17.23793982581448,0.5467851099830795,12926,Coffin,0.5244941980538497,1.018841015463886,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
2_1_LC08_013030_20180608_00000000000000000006,7,135.84161,39.36,44,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.3448,-72.04368333,17.092385108474915,15.70588279407677,15.652119856511833,15.04203646496545,South of the Fells near-shore,15.346187359623734,15.9520137373596,0.5467851099830795,12926,Fichter,0.5435238284520189,0.5559145152778908,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
2_1_LC08_013030_20180608_00000000000000000007,8,135.84161,39.36,132,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.3913333,-72.0576666,15.670234797765072,15.550108111431832,15.559335460608722,15.457775956086323,Primary (GLEON) buoy (summer location),15.48031139591576,15.559335460608722,0.5467851099830795,12926,loon island,0.368841845753451,0.05569142265586908,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
2_1_LC08_013030_20180608_00000000000000000008,9,135.84161,39.36,13,64.2172,0.9779510005476145,1.0150348,43259.64701782407,1528471902340,43.38565,-72.0812139,20.871235280396675,18.902787613195628,18.811548010335876,17.965413802334467,Primary (GLEON) buoy (winter location),18.435987178711752,19.21093229668013,0.5467851099830795,12926,harbor,0.8362252379190093,0.8802455189600537,25.782798767089844,1_LC08_013030_20180608,43259.75,1528480800000,1.0899999618530274,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
2_1_LC08_013030_20180710_00000000000000000000,1,134.11928,24.28,66,62.864323,0.9779510005476145,1.016655,43291.647242708335,1531236721770,43.4288,-72.0675,25.213613199092496,22.556195741120703,22.461703531791613,21.014901578254484,Georges Mills buoy,21.90126526030214,23.04623425044639,0.6805837563451776,16089,georges mills,0.4083373618171242,1.0705057188940486,27.135677337646484,1_LC08_013030_20180710,43291.75,1531245600000,2.4600000381469727,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
2_1_LC08_013030_20180710_00000000000000000001,2,134.11928,24.28,78,62.864323,0.9779510005476145,1.016655,43291.647242708335,1531236721770,43.4096,-72.033,24.37528002750717,23.04457920821488,23.0049177275337,22.385977944185193,Herrick Cove buoy,22.66417924136564,23.39804687566196,0.6805837563451776,16089,herrick cove,0.4447134055372855,0.5223521469564759,27.135677337646484,1_LC08_013030_20180710,43291.75,1531245600000,2.4600000381469727,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
2_1_LC08_013030_20180710_00000000000000000002,3,134.11928,24.28,119,62.864323,0.9779510005476145,1.016655,43291.647242708335,1531236721770,43.3436,-72.0595,26.71313825501633,22.4924488109914,22.021402431237078,21.699945661034192,State Beach buoy,21.758907342886673,22.84682414644752,0.6805837563451776,16089,state beach,1.8068401335250046,1.1634648613599936,27.135677337646484,1_LC08_013030_20180710,43291.75,1531245600000,2.4600000381469727,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
2_1_LC08_013030_20180710_00000000000000000003,4,134.11928,24.28,69,62.864323,0.9779510005476145,1.016655,43291.647242708335,1531236721770,43.40996667,-72.03683333,24.25746142431928,22.887169380374,22.74701720712328,22.339557567438604,Herrick Cove near-shore,22.486108885442434,23.216192822715904,0.6805837563451776,16089,Midge,0.5837925350533698,0.554848789778385,27.135677337646484,1_LC08_013030_20180710,43291.75,1531245600000,2.4600000381469727,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
2_1_LC08_013030_20180710_00000000000000000004,5,134.11928,24.28,35,62.864323,0.9779510005476145,1.016655,43291.647242708335,1531236721770,43.3234,-72.04105,26.240551443818138,23.283860570291207,23.10696970996901,21.996909204537896,Newbury near-shore,22.461703531791613,23.79711446244952,0.6805837563451776,16089,Newbury,0.9787090885151081,1.077720288567133,27.135677337646484,1_LC08_013030_20180710,43291.75,1531245600000,2.4600000381469727,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
