"date","LSmission","temp_spread","pct_lake","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","calib_med_temp_degC"
1994-11-13,"LS 5",5.1,72.7307398932113,10.83786386,8.16430085622321,8.10214732940235,5.70399782000004,7.96065120231138,8.52013055630974,-0.0655043562222171,0.440824440098966,9.51986268746992
1994-11-29,"LS 5",4.6,71.9298245614035,5.91249704000001,4.00593784683648,4.00503754295672,1.28107994000004,3.57696660917746,4.14293023480848,-0.77273039466541,0.541120546923761,5.69150889792089
1995-11-16,"LS 5",7,68.5651326383592,7.87444052000001,5.10593391678667,5.28349313037369,0.946113980000007,4.87595146730485,5.42641424918052,-1.08281466881679,0.815395548053626,6.88610229374588
1996-10-01,"LS 5",5.7,72.7476904822443,19.0342758200001,14.7848047373057,14.6828547640869,13.29542024,14.5469925689503,15.1672561208172,0.880467692121331,0.476654922699388,15.6688988516543
1996-10-17,"LS 5",6.6,70.3957962539198,17.53718306,11.8634628270265,11.8856342856979,10.86179,11.4510461488021,12.0203648858023,2.52169145918998,0.452432268454251,13.0551662018552
1997-06-14,"LS 5",8.7,40.1898465971693,25.78486532,19.27425778924,19.2655245036093,17.1338567,18.8550150157291,19.4213623122246,1.23709268363517,0.841728609769897,19.9509615685464
1997-11-05,"LS 5",6.8,71.9594880922112,11.7675653,8.78897094478377,8.90675072208337,5.02381184000001,8.5046893828585,9.05187006045403,-0.390439866225245,0.500464897619971,10.2716869265091
1998-07-03,"LS 5",10,38.7871853546911,28.89868154,21.5364901414464,21.6169439568255,18.87362888,20.8272950084064,22.257049812238,1.25415163072929,1.175274522517,22.148136173025
1998-11-08,"LS 5",7.5,30.2610390711077,9.34077109999998,6.48517363545948,6.80633168258679,1.75618472000002,5.84719887585993,7.35136828744797,-1.17256822008648,1.10825232102298,8.30904799110638
1999-08-07,"LS 5",8.4,70.3957962539198,29.15161502,23.0092349676398,23.1906866647318,20.8116462200001,22.6457059994673,23.345319078622,1.49356585489754,0.523236123016333,23.61864689244
1999-08-23,"LS 5",10.1,72.7476904822443,29.57203148,20.8153030697934,20.8411531464205,19.5333067400001,20.1906028319805,20.991215334236,2.04036697878832,0.739237072276658,21.4232345121672
1999-08-31,"LS 7",8.3,72.7476904822443,28.48851914,21.1720278245538,21.2244435050836,20.16905846,20.8704043640774,21.2244435050836,4.08746504677355,0.490089169097368,21.7813823709188
1999-09-24,"LS 5",9.5,72.7476904822443,25.90449602,17.1690716522312,17.0978886754009,16.39556438,16.9535467088459,17.1032501247094,3.03969648639412,0.619016047846914,17.9255150294427
1999-10-02,"LS 7",6.3,72.7476904822443,21.3551114000001,16.9036912543888,16.9135902265793,15.10697084,16.8966798785494,16.9135902265793,2.30774203802796,0.357338449616642,17.753305910886
1999-10-26,"LS 5",7.3,72.7476904822443,13.8012872,9.33130895050401,9.44949395773742,6.52090459999999,9.30612230388741,9.44949395773742,-0.820224207301561,0.637252156933725,10.7788281141439
1999-11-11,"LS 5",9.4,72.7476904822443,10.6054385,7.50947304342135,7.74795667086473,1.18195736000001,7.22503799555079,8.11711994000053,-1.79571990554211,0.981119344114539,9.18890569082773
2000-08-25,"LS 5",9.5,71.904398677854,28.4235767600001,19.9164085909259,19.6888641089923,18.93173522,19.5390645469909,20.2893152841951,2.7999715849292,0.71831010249884,20.3465315842427
2000-10-12,"LS 5",7,72.7476904822443,17.97468962,12.0598175863188,12.0991132399996,11.04294506,11.951704004478,12.0991132399996,3.02467191995008,0.49739664586115,13.2546416873288
2000-10-20,"LS 7",6,72.7476904822443,16.6895141,12.1224207040444,12.1421400971879,10.7079791,11.7830402228639,12.1421400971879,3.3978767788138,0.45767668963837,13.2948461339643
2001-07-27,"LS 5",9,38.5922535808119,25.8498077,21.5685504788281,21.6945259596817,16.843325,21.1668239936888,21.849864355108,-0.207148997303423,0.761255149836547,22.2206290692657
2001-09-05,"LS 7",7.7,72.7476904822443,25.68232472,20.5976891227603,20.4259620472652,17.99519774,20.4259620472652,20.7574352578633,0.706180461683443,0.441878193680867,21.0352784893394
2001-09-13,"LS 5",9.9,68.3913891007712,27.03927866,20.6269031531315,20.5625504551365,17.14069274,20.4489991985593,20.5625504551365,2.08496823901236,0.70570748198983,21.1629071778878
2001-09-29,"LS 5",7.6,64.1495041952708,20.97229316,17.0373356372459,17.1238288452835,13.40479688,16.593148172936,17.4991291701473,-0.66948571726301,0.5590228689431,17.9497536153845
2001-11-08,"LS 7",6,72.7476904822443,11.50437776,8.75865837538644,8.62221914062727,5.48182652000003,8.62221914062727,8.96216747348867,-0.3362950792583,0.423509378025544,10.0058196164073
2002-09-24,"LS 7",6.8,72.7476904822443,24.74236922,19.4610037331042,19.3173943823378,17.87898506,19.3173943823378,19.6716753380929,2.32096630558957,0.406517884562527,19.9994289656004
2002-10-18,"LS 5",6.4,39.2957030256801,15.02835638,12.9218870394755,13.0623293251768,8.62982294000005,12.5290411484983,13.4516382780294,-1.15681435683505,0.846131454890408,14.1546741839053
2002-11-03,"LS 5",8.2,72.7349775404695,10.05171926,8.3746052939795,8.49651603810559,1.92366770000001,7.9735194678559,9.01605919999958,-1.67672949552137,1.19019114835562,9.88836219544951
2003-07-25,"LS 7",9.5,32.7358250699212,30.1052426,22.8260178288357,22.9309913930379,20.61681908,22.4650841261738,22.9309913930379,2.11347561356086,0.820078082800155,23.3759867175025
2003-08-18,"LS 5",9.1,52.0849224510552,30.23854538,24.2894016164409,24.0184885539631,21.12952208,23.8627694195895,24.5725052190996,1.03076432060445,0.582542764680742,24.3921478882198
2003-10-13,"LS 7",5.7,62.2044241037376,18.97275146,14.5330126542965,14.6695152404685,13.26807608,14.3176505798375,14.6695152404685,3.05533147041051,0.429514941035974,15.6564343538846
2003-10-21,"LS 5",4.4,27.5108060005085,16.37505626,13.361080696747,13.5473023383434,11.99657264,12.7268806813346,13.5473023383434,0.161691013533963,0.629410028976193,14.6078346725326
2003-11-22,"LS 5",5.9,72.7476904822443,10.83102782,6.20106229869947,6.04038625661276,4.92127124000001,5.89881384929934,6.45506361425063,2.17004297356198,0.504390430800523,7.59334589207639
2004-10-07,"LS 5",6.9,72.7476904822443,22.63003286,16.7809487184539,16.8434217963258,15.6811982,16.4093072989023,16.9888598949053,2.22528282219091,0.5243983443316,17.6877402829508
2004-11-08,"LS 5",7.6,65.0648360030511,10.79684762,8.61667723740247,8.91040307907323,3.15415490000004,8.38652986325188,9.05754648075965,-1.52107342897686,0.779707395484632,10.2750997017218
2005-09-24,"LS 5",7.4,72.7476904822443,23.17008002,19.1623162042557,19.1710725734791,15.80766494,18.8282507879132,19.3252786010237,-0.922229000369161,0.525303145887901,19.8627053529476
2005-10-02,"LS 7",8,61.6662429019408,24.5577961400001,17.7788228808616,17.8118936936752,16.64507984,17.4232972306564,17.8118936936752,3.21971842815762,0.577966191247873,18.5926838288999
2005-11-19,"LS 7",6.2,62.8146453089245,6.84561650000001,5.23997129566796,5.39566187539138,0.553041680000035,5.04071804598498,5.77187736514893,-1.36764795471393,0.724540313399157,6.99091316346631
2006-09-27,"LS 5",9.2,43.4655479277905,22.39077146,16.6232276066828,16.6567992595265,13.20996974,16.6567992595265,16.7966427381756,0.421784954924276,0.515400289907005,17.5133595284163
2006-10-05,"LS 7",7.1,37.579455886092,16.31694992,14.4176203953541,14.4236840493388,9.20405030000001,14.0756558101321,14.7470717438608,-2.0011001370063,0.645864204560874,15.4267288245712
2006-10-13,"LS 5",7.5,72.7476904822443,15.81450098,13.5552923785279,13.6201089859211,8.26067678000004,13.4687993036326,13.975570887699,-1.7554509745231,0.627313678748299,14.6758654600112
2006-10-21,"LS 7",9.7,49.843207051445,13.54835372,11.2892606672443,11.6832594564109,3.82066880000002,11.0198034801656,11.7114408106878,-2.24895641869772,0.922566209308234,12.8660664498365
2007-08-05,"LS 7",8.3,62.2722264598695,30.17702102,24.6050295584907,24.6545490549546,21.9190847,24.313159312387,24.6545490549546,2.87085065268986,0.492526079235278,24.9864850566815
2007-09-14,"LS 5",8.3,72.7392151877278,26.67355052,19.3260552542458,19.1325934029939,18.38485202,18.9895879025354,19.7348729577824,2.62671790530912,0.527629374419209,19.8267502807568
2007-11-25,"LS 7",5.9,63.3528265107213,6.22353686000002,4.19343237075299,4.45034167189106,0.34796048000004,4.08307417334634,4.45034167189106,-1.4587953424813,0.569929402496726,6.10760264164909
2008-09-08,"LS 7",7.7,40.3805407237902,25.25849024,20.5984036504841,20.6950409240875,17.61921554,20.3253381419762,20.712772656291,1.35106297206266,0.520492875796827,21.2867067379009
2008-10-10,"LS 7",6.2,63.8020171200949,20.19982064,14.8988046006121,14.7002271111207,13.9721882,14.6866689498543,15.0370362255419,3.49644364628776,0.485175002378873,15.6851316338025
2008-10-26,"LS 7",6.3,63.1663700313586,16.81256282,11.9465544431691,11.9138509620103,10.46188166,11.8950414853388,11.9138509620103,3.4407870030912,0.435863054657062,13.0815319634089
2009-09-19,"LS 5",7.5,42.1222137469277,18.93173522,16.2768535016573,16.6960045660602,11.36423894,15.8098959984724,16.8391155882725,-1.44337910079354,0.963107094695593,17.5499931046839
2009-10-21,"LS 5",7.1,53.2333248580388,16.71685826,10.9721307979197,10.8558511742441,9.55268834000003,10.7277122161193,11.4931149864749,2.08482000995321,0.812235424879306,12.0929332418817
2009-11-22,"LS 5",4.9,72.7392151877278,11.13864962,7.53713895948754,7.71723625905575,6.17910260000002,7.30363221709937,7.86075157428056,1.84731379732424,0.43012647216312,9.16020043002303
2010-09-06,"LS 5",9.4,59.3270616153911,25.95918434,20.5628296060006,20.7302650861127,16.5938095400001,20.1677831266764,21.1431816222813,-0.779570239548494,0.865504648754838,21.3196203187425
2010-10-08,"LS 5",6.5,72.7476904822443,20.87317058,15.1636291373341,15.1674892969367,14.43020288,15.0306835755285,15.1674892969367,3.12684440081292,0.469662528445766,16.1217430630835
2010-11-17,"LS 7",5.7,64.5520806848038,12.2631782,7.59125146715683,7.44786837506802,6.55850282000006,7.44786837506802,7.8837364593147,2.72009669900516,0.556960759649935,8.90850213215001
2011-07-31,"LS 7",10,64.4461395033477,32.77471622,24.1314996363267,23.917202112251,22.7906798,23.8848843259734,24.2773769376413,3.49984722698198,0.736924308203674,24.2975054809693
2011-10-11,"LS 5",6.2,72.7476904822443,21.3722015,15.8436529503843,15.8660653398635,15.1855853,15.7158807124067,15.8660653398635,3.38208318536818,0.449294830632938,16.7744949737291
2011-11-12,"LS 5",6,72.1883210441563,9.94234261999998,8.1050246728911,8.14509468406551,3.87877514000002,8.00506705732891,8.56893210704686,-1.68131422603601,0.564072158843271,9.55999284666647
2012-09-03,"LS 7",8.4,64.9546571743368,29.1584510600001,21.6448169013453,21.5139318577482,20.75353988,21.4963155796626,21.872785378551,3.39833233865543,0.577498618959648,22.0518813054653
2012-11-06,"LS 7",7.9,64.4969912704466,10.99509278,9.44211917918086,9.46433040579827,3.05503232000001,9.12670564399142,9.81187954370873,-1.93501132956193,0.87206227339109,10.7926913433757
2012-11-22,"LS 7",6.3,64.8571912873972,10.3935212600001,6.70591378770884,6.63790954320933,4.13170862000004,6.63790954320933,6.99588297954997,0.513219836758254,0.461016913793872,8.15167375191397
2013-09-30,"LS 8",7.7,63.3146876853971,23.5768244,17.6982486609198,17.6511530419041,15.92729564,17.5494946850233,17.8493020304128,3.53362636939602,0.49757154764969,18.4424871987344
2013-10-08,"LS 7",6.2,65.0690736503093,19.83751052,15.7141497514265,15.6203300621662,13.55177174,15.6203300621662,15.9509294181708,0.993030315524671,0.396702243057016,16.5448790662641
2013-11-09,"LS 7",9.5,63.0519535553861,9.88765430000001,7.98082262453969,8.04398213301507,0.365050580000002,7.67651135852831,8.4081146160596,-1.98897170392594,0.853522405527107,9.46551292346169
2014-08-08,"LS 7",8.7,58.9329604203746,29.03198432,22.9990249336002,22.765012654862,20.31603332,22.765012654862,23.1686460868158,2.02595722127208,0.659102132885163,23.2208956009835
2014-10-03,"LS 8",5.5,72.7476904822443,20.8936787,16.670717549231,16.651000513923,15.4248467,16.5512490380747,16.8478103409578,3.10069671140776,0.324530055130782,17.5079411601365
2014-10-27,"LS 7",9.8,39.6092889227901,14.10207296,11.5534992749036,11.8942299273468,4.30944566000005,11.1732272924125,11.9153108365839,-2.08932374657652,0.771773566421946,13.0631979996334
2015-07-10,"LS 7",9.8,35.8504958047292,29.8147109,22.4029088520772,22.3880075655484,19.96055924,21.9859908377619,22.7867442155416,1.638561297669,0.963855972585364,22.8686207200107
2015-10-22,"LS 8",6,29.9093143486736,10.20553016,7.17646113531463,7.24748758607875,4.18981496000004,6.74742618372509,7.64760741959274,-0.479390134707778,0.660869512164674,8.7212656183964
2015-10-30,"LS 7",8,48.4532587507416,13.35352658,10.1670598049094,10.1237224627348,5.40663008000001,10.1237224627348,10.4754968626793,-1.99407212460062,0.549222333553905,11.4088295997443
2016-07-20,"LS 8",7.6,71.8111704381727,30.15993092,23.8846169211282,23.7497677676703,22.6368689,23.5495013689917,24.0514168396811,1.7618268420424,0.664448718260791,24.141054240708
2017-07-23,"LS 8",9.4,63.2129841511993,32.58672512,25.6637023716699,25.5478511695151,23.17349804,25.3574631664476,25.7465461201261,1.90973921756544,0.61526309655399,25.8211896933021
2017-08-24,"LS 8",9.1,34.7487075175862,27.56565374,21.5806495922861,21.5487283011449,18.46346648,21.3519316441395,21.9536487592206,0.422774834274564,0.502855545609205,22.0843952245165
2017-10-03,"LS 7",8.9,57.8057462496822,23.56657034,17.8741372925692,17.8783133043855,14.7275706200001,17.5095571169334,18.2637654859622,2.03773198679288,0.454532197484866,18.6547465466734
2017-10-19,"LS 7",6.6,61.7467581998474,18.6890558,15.1050839032232,15.2386418136699,12.06493304,14.8851429276016,15.5846471767605,-0.497958849719994,0.698957726211847,16.1882282248853
2017-10-27,"LS 8",4.6,72.7476904822443,15.5649855200001,13.7687525137177,13.8555388788399,10.9643306,13.6536875345447,14.049395363753,-1.71068684163691,0.459045491202488,14.8958519797063
2017-11-04,"LS 7",8.3,52.5553012967201,9.2553206,6.17656863510041,6.1464679014682,1.01789240000005,5.55911683442787,6.85910887413429,-0.4005567527588,1.04647647410985,7.69246895400348
2018-08-19,"LS 7",8.1,61.9883040935673,28.9226076800001,23.3321024116204,23.3823559908021,20.77746602,23.0410207273781,23.4154436982381,3.08292779662979,0.470145731365458,23.7977433846133
2018-09-04,"LS 7",9.8,38.8931265361471,29.01831224,22.6693921977499,22.5773285175811,19.16074256,22.1199416169208,23.0579594740009,1.25731911106664,0.857129064894146,23.0455228832266
2018-10-14,"LS 8",9.7,72.4722434104585,15.41117462,13.5806288689503,14.1526047546569,5.71766990000003,13.2508348009275,14.3544031549131,-2.13486122964607,1.34479802197971,15.1734313785284
2018-10-22,"LS 7",8.8,60.9627934570726,13.08692102,10.452968570626,10.5251697228711,4.26501140000005,10.18018416941,10.8699569689797,-2.13223061670638,0.627797898929216,11.7839433310705
2018-11-07,"LS 7",9,35.4860581405204,13.4765753,8.06054038100958,7.97940232503557,4.52136289999999,7.97940232503557,8.35763933480059,2.33826205314876,0.603123616782216,9.40516932382846
2019-07-29,"LS 8",10.1,57.0048309178744,34.10774402,25.682220881226,25.5484176588202,24.03142106,25.3521709371792,25.846793293397,2.7027892140671,0.773554038794186,25.8217190229005
2019-09-07,"LS 7",9.6,54.9792355284346,26.1300853400001,20.0685600940879,20.0767842229678,16.54253924,19.7239998376167,20.4704507516973,0.491220346818594,0.512281781080107,20.7090055026361
2019-09-15,"LS 8",8.1,57.2929909314349,24.54754208,18.3560628728567,18.3467361818631,16.41949052,18.1557003946356,18.447865892389,3.35500594758184,0.491771300317989,19.092442530324
2019-10-09,"LS 7",5.9,60.8399016865836,18.39510608,14.7908479995111,14.976465207965,12.51611168,14.6401442096362,14.976465207965,0.565233686298017,0.395896376439734,15.9432494827237
2019-11-02,"LS 8",5.6,72.7476904822443,11.9213762000001,10.0352820671363,10.1509136894807,6.30556934000003,9.85273578617788,10.3461234156132,-1.65409443046035,0.586092927944412,11.4342371776177
2020-07-15,"LS 8",8.6,31.3374014747012,29.55152336,25.1025474070399,25.1509379246215,21.04407158,24.8523364456309,25.3529094388153,0.863971858099624,0.647599589011211,25.4503125617599
2020-07-31,"LS 8",8.1,72.3663022290025,32.92852712,25.6563947356395,25.545830566494,24.7936395200001,25.4533965932918,25.7455280483643,3.96877183902405,0.595110648156628,25.8193016347349
2020-09-25,"LS 7",8.2,60.5517416730231,24.53387,17.7376801567123,17.7813520800667,16.3477121,17.32643001439,17.8091164343178,2.87689904164643,0.703843761572251,18.5641456377624
2020-10-11,"LS 7",7,59.2762098482922,17.3047577,14.2291202817833,14.4238702589751,10.2978167,14.0890198527757,14.4238702589751,-1.02879242922479,0.482964490169672,15.4269028195101
