"date","LSmission","temp_spread","pct_lake","surface_temp_count","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","calib_range_med_temp_degC"
1994-06-22,"LS 5",5.5,0.726818950930626,18127,21.0820943919221,17.7256900221234,17.9425218502103,15.6499600442846,17.4874339011136,17.9425218502103,0.074948989097386,0.66635074392095,21.8908907937446
1994-08-25,"LS 5",5.3,0.727284263959391,18138,22.8451611966544,18.0556898145281,17.9431036319315,17.4878412182633,17.9431036319315,18.3966869012069,1.91732795719903,0.330949483410029,21.8915257648343
1994-10-12,"LS 5",3.9,0.727284263959391,18137,10.928865966513,9.74616685242496,9.9607759482417,7.00485216824451,9.47358708127522,9.9607759482417,-1.82410231278524,0.489617157643952,13.1794141203121
1994-10-28,"LS 5",3.5,0.727284263959391,18138,9.96078981730537,9.05765515720146,8.98426464102434,6.50435996858281,8.98426464102434,9.47360083948353,-0.934611537819433,0.340946829770569,12.1136253093617
1995-09-29,"LS 5",9.9,0.727284263959391,18138,12.8407068823557,9.06318769802781,9.47375254672056,2.93378751701207,8.49289707032233,9.96094095941301,-0.818217194930183,1.29821542033024,12.6478646255179
1996-08-14,"LS 5",7.1,0.725465313028765,18094,24.1422477067411,18.8216976537444,18.8468208854292,17.0304611725593,18.3952792461364,18.8468208854292,1.307665864443,0.434892207962113,22.8778653288741
1996-10-01,"LS 5",3.9,0.727284263959391,18138,14.2530987398704,11.9871042982682,11.8875361431139,10.4446027989957,11.8875361431139,12.3645106313419,-0.0818139385933885,0.337102335454868,15.2823282820856
1996-10-17,"LS 5",4.8,0.722038917089678,17983,13.313633771738,10.3271531941536,10.4459475884805,8.49280270861026,9.96084499136501,10.4459475884805,0.288339587513241,0.31995646912672,13.7089425566293
1997-06-30,"LS 5",8,0.727241962774958,18137,25.8753724455458,19.0441997834897,18.8492406831035,17.9434865430797,18.8492406831035,19.2997067292593,2.08943996835845,0.766265163734569,22.8805063564453
1998-08-20,"LS 5",9.3,0.282275803722504,7140,13.7841648501568,9.24215604121236,8.98352922842133,4.47842981510676,7.99835299228039,10.4451241264632,0.405950555314668,1.4877873500218,12.1128226616935
1999-07-22,"LS 5",7.6,0.619627749576988,15449,24.1558378935986,18.9193262332626,18.8497155208413,16.5723666849288,18.8497155208413,19.3002907821211,1.39898694908199,0.586897910085961,22.8810246062026
1999-08-23,"LS 5",4.9,0.727284263959391,18138,21.5283459244885,17.0328983746892,17.031076119077,16.5723283549219,16.572328354922,17.031076119077,1.49269020924159,0.430648979064052,20.896116176338
1999-08-31,"LS 7",6.3,0.727284263959391,18138,23.3823714621051,18.5151367597645,18.7011143121722,17.0998030552097,18.1697296320498,18.7011143121722,1.41637462861011,0.355503659370782,22.7188375385028
1999-09-24,"LS 5",5.9,0.727284263959391,18138,20.1940703403522,14.8680140175273,14.7203496833766,14.2528579707248,14.7203496833766,15.1859994018178,2.26519814750825,0.411415799269693,18.3741316768912
1999-10-02,"LS 7",3.8,0.727284263959391,18138,16.0201526397473,13.7134314554517,13.8306302736348,12.1604549273285,13.8306302736348,13.8306302736348,-0.599593582614068,0.308725426446239,17.4030697088631
1999-10-26,"LS 5",5,0.727284263959391,18138,9.96049779120646,7.5041378242506,7.50285125360971,4.98861990208939,7.50285125360971,7.99876817618825,-1.45349300718727,0.544600682604458,10.4967737675217
2000-07-08,"LS 5",9.5,0.719500846023689,17953,22.8411213439366,16.6243178946284,16.5721576532337,13.3127546023692,16.5721576532337,16.5721576532337,1.65087710010488,0.49899423875528,20.3952411097419
2000-08-25,"LS 5",8.7,0.724957698815567,18083,21.971005659575,16.8369993827034,16.5723666849273,13.311374578137,16.5723666849273,17.0311939478741,1.52845031793286,0.471400662047964,20.395469252149
2000-10-12,"LS 5",4.8,0.727284263959391,18137,14.2537896384941,10.5230409054884,10.4458496484183,9.47355785713488,10.4458496484183,10.4458496484183,1.84919384547269,0.332997066753682,13.7088356624013
2000-10-20,"LS 7",4,0.727284263959391,18138,12.7202615759768,10.3139277283034,10.4653673393364,8.74335097504616,9.89437721503245,10.4653673393364,0.130227285367333,0.324481466398232,13.7301377573615
2001-06-25,"LS 5",6.2,0.726692047377327,18121,22.8451611966544,17.7214449110094,17.4878412182631,16.57227651927,17.4878412182631,17.9431036319352,1.93093620310921,0.703162288138851,21.394641004824
2001-07-19,"LS 7",9.6,0.308840947546531,7730,21.8414438663358,16.4905209877901,16.5612253972722,12.1601032108028,16.0201566639589,17.0997942386922,-0.538062023148388,0.947582906356168,20.3833093727553
2001-09-05,"LS 7",5.4,0.727284263959391,18138,20.277939494651,18.0694922454724,18.1682243674293,14.9308206683716,17.6348610444465,18.1682243674293,-0.929494522888984,0.439250456862835,22.1372281537705
2002-09-24,"LS 7",4.9,0.727284263959391,18138,19.7543094903282,16.8783907353622,17.0991521832378,14.9308058023921,16.5608749486966,17.0991521832378,-0.138809871518025,0.341847314058031,20.9704160916998
2003-07-17,"LS 5",9.5,0.535109983079526,13333,22.8486921999708,18.4604625353509,18.3974542182259,13.3114701715693,17.9436776714964,18.8495667607507,-0.568607959170167,0.695612489513623,22.3874153336927
2003-07-25,"LS 7",7.4,0.45989847715736,11469,21.8426920308033,17.6959931931419,17.6361861408516,14.3815566351313,17.6361861408516,18.1700364454878,-0.19968073559003,0.629521980329482,21.5565483554994
2003-08-18,"LS 5",9.1,0.622969543147208,15437,21.5260876892717,18.0167899915721,17.9429507595779,12.364060926494,17.9429507595779,18.3964836826772,-2.16812372538289,0.681388527582292,21.8913589161325
2003-10-13,"LS 7",3.9,0.62165820642978,15504,15.476701841136,12.6919229011969,12.7205188986154,11.5988511511751,12.7205188986154,12.7205188986154,0.257876903275594,0.327512684971241,16.1914664497305
2003-10-21,"LS 5",3.4,0.405964467005076,10025,10.4445611084565,9.18972429643992,8.98299684642658,7.00385030135858,8.98299684642658,9.47229758938897,-0.383648917733072,0.556834204048787,12.1122416066981
2004-07-11,"LS 7",8.5,0.62326565143824,15559,23.3866117729285,17.9304298920599,18.1704958625059,14.9301378356028,17.6365069515409,18.1704958625059,1.38745526817358,0.518920081674256,22.1397073201855
2004-10-07,"LS 5",4.2,0.727284263959391,18138,17.4871269309083,14.2329312340882,14.2534156004251,13.3130474620717,14.2534156004251,14.2534156004251,1.14369401149725,0.302561619360251,17.8645081657419
2005-06-20,"LS 5",9.4,0.725676818950931,18092,24.5760823978796,17.5398174344882,17.4872933216076,15.1862358530162,17.0305951954959,17.942324101991,1.81632380756675,0.650319352184459,21.3940430167407
2005-07-30,"LS 7",10.1,0.552707275803722,13744,23.8903292901689,19.0836305362388,19.2297389114212,13.8305217905543,18.7007839799263,19.2297389114212,-1.07194186401712,0.643848770039408,23.2957916187154
2005-09-24,"LS 5",5.5,0.727284263959391,18138,19.295383545574,17.0184014487053,17.0300790766962,13.7846507183078,17.0300790766962,17.4865334961661,-1.48944131192789,0.529020793116069,20.895027979401
2005-10-02,"LS 7",4.3,0.616328257191201,15350,18.7024072241968,15.1910053534004,14.9300457657485,14.3811722436638,14.9300457657485,15.4763183550573,1.09613038861833,0.387989856264436,18.6029992144611
2006-07-01,"LS 7",5.8,0.613578680203046,15328,22.3592526304784,17.5153786784801,17.6362907907906,16.5613165904788,17.1000013610374,17.6362907907906,1.88052730019678,0.491760116373234,21.5566625730545
2006-10-13,"LS 5",5.4,0.727284263959391,18138,12.3657692802279,11.4791699184695,11.4099701235973,7.00498046988266,11.4099701235973,11.8888678902146,-1.82438147256855,0.657126242142384,14.7611008100338
2007-08-05,"LS 7",6.2,0.623519458544839,15539,24.8988379651137,21.3756082253406,21.3210131795519,18.7000323947594,21.3210131795519,21.3210131795519,0.0526674870563224,0.348456467942001,25.57826054573
2007-08-13,"LS 5",7.6,0.653976311336717,16297,22.8383157954203,18.7800615985742,18.8466379852907,15.1863771939159,18.3951320845321,18.8466379852907,0.100308178735079,0.544736107912189,22.8776657070984
2007-09-14,"LS 5",4.6,0.727284263959391,18138,20.1942311128229,16.3776313892639,16.5722495237743,15.6498535089957,16.1119249424655,16.5722495237743,1.2958240113168,0.330371018791574,20.3953413795427
2008-07-06,"LS 7",9.3,0.610617597292724,15212,25.9126185000404,20.4172839604752,20.2822419713182,16.561297181454,20.2822419713182,20.8046468022467,0.73058986840695,0.704743141156268,24.4445197250245
2008-08-15,"LS 5",7.5,0.323138747884941,8012,17.0309456221628,13.9723924923821,14.2526473585003,9.47162102569054,13.3120420914024,14.7201780911249,-0.193520996647645,1.05254666688173,17.8636696873326
2008-08-23,"LS 7",7.2,0.628426395939086,15671,25.4145422114269,19.4782415111719,19.2314795521792,18.1705186070462,19.2314795521792,19.7585379097714,1.79027708166681,0.539259969001291,23.2976913974788
2008-09-08,"LS 7",9.3,0.502115059221658,12499,19.7571577111677,16.9886192345548,17.09985631047,10.4644633083801,16.5612536684431,17.6360549409359,-1.78828317547402,0.732926132019605,20.9711845937336
2008-10-10,"LS 7",3.8,0.63836717428088,15912,16.0201151922232,12.9926631117527,12.7203312590124,12.1608810461266,12.7203312590124,13.2769817532546,0.949759548963945,0.373779065800159,16.191261655185
2008-10-26,"LS 7",4,0.630964467005076,15733,12.7206083293713,10.2761641782368,10.4658031977015,8.74376748307209,9.8948138503674,10.4658031977015,0.220792669306711,0.34348151691254,13.7306134640586
2009-10-05,"LS 5",9.8,0.291751269035533,7450,13.784291618141,10.2152517828755,10.4453119541559,3.96607720177957,9.47302934178972,11.4092804119573,-1.03485153018722,1.29692112522254,13.7082488094643
2009-10-21,"LS 5",6.4,0.587225042301184,14717,11.4089454738902,8.14491646186428,7.99821902862508,4.98831513004229,7.99821902862508,8.4919011072642,0.840162832779688,0.549819643166603,11.0374305197934
2010-08-29,"LS 7",7.7,0.626353637901861,15617,26.4033295769173,19.9881143356722,19.755653616999,18.7002912634401,19.755653616999,20.2798862179396,2.36954935206296,0.715479170764737,23.8697880533458
2010-10-08,"LS 5",3.3,0.727284263959391,18138,14.7204721667148,12.0115437902443,11.8873943713364,11.4084402513822,11.8873943713364,12.3643749563249,1.28622910161063,0.300955318401465,15.2821735488295
2011-06-21,"LS 5",9.3,0.727284263959391,18138,25.4420168193693,17.3056892788408,17.0308899262504,16.1119194114853,17.0308899262504,17.4877744622641,1.77571302429901,0.831188976528119,20.8959129608403
2011-06-29,"LS 7",7.4,0.615313028764805,15323,23.3876560422897,17.8422721516451,17.6366345747514,16.0201154448005,17.6366345747514,18.170680049574,2.221387700459,0.634116719062052,21.557037787449
2011-07-07,"LS 5",10.1,0.312225042301184,7856,21.5207042428068,18.1562254015978,18.3947640838893,11.4095722680534,17.9416322485548,18.8461837435415,-1.64529406460859,0.954203120176684,22.3844792539414
2011-07-15,"LS 7",8.2,0.629568527918782,15696,26.9114596960273,19.908434186579,19.757846681113,18.7017174209708,19.757846681113,20.2825065167109,2.40227841601612,0.550630886157131,23.872181618251
2011-07-31,"LS 7",6.1,0.644500846023689,16057,26.4145310742533,20.9561986639564,20.8052769910793,20.2827770602127,20.8052769910793,21.3255724553003,2.35804545063873,0.471173224158263,25.0153731986879
2011-10-11,"LS 5",3.7,0.727284263959391,18138,17.0301933128296,13.9292941402812,13.7845596350929,13.3134867326646,13.7845596350929,14.2537337198822,1.11198505641022,0.306032709253846,17.352787064199
2012-06-15,"LS 7",8.9,0.635406091370558,15857,24.8962090863296,17.599642638744,17.6350654013369,16.0200844485521,17.0992047341484,17.6350654013369,2.3043678060692,0.704270670827791,21.5553251524234
2012-09-03,"LS 7",4.2,0.649703891708968,16195,22.357873463444,18.924039245987,18.7013001938169,18.1698705945619,18.7013001938169,19.230389222259,1.62444342471351,0.398117319664855,22.7190404143688
2012-10-21,"LS 7",8.8,0.373477157360406,9286,11.598397220728,8.77157193441034,9.3202462886684,2.79280943202113,8.16304758541272,9.89421777017197,-1.23144849188534,1.21854526578032,12.4803240645088
2013-09-30,"LS 8",8.6,0.679187817258883,16885,19.318605912739,15.6991674976345,15.8165818250286,10.7224089941102,15.5698075087136,15.9333068919053,-2.61412235723718,0.613568678957432,19.5705867943502
2013-10-08,"LS 7",4.5,0.649873096446701,16210,15.4766868454051,13.7637529884688,13.8311291411255,11.0338574694138,13.8311291411255,13.8311291411255,-0.981115131043061,0.379316767273711,17.4036141852924
2014-08-08,"LS 7",5.8,0.617893401015228,15409,21.3235445060496,18.5870093537588,18.701062229422,15.4765606888113,18.1696900650113,18.701062229422,-0.463430707546776,0.408969118886179,22.7187806940895
2014-10-03,"LS 8",3.3,0.727284263959391,18138,17.1151226518698,14.977837999445,14.9441615971043,13.7873373760307,14.9441615971043,15.058249578965,0.303412699045738,0.195657415620034,18.6184055850839
2014-10-27,"LS 7",10.1,0.492597292724196,12264,11.033616547944,8.70078547532184,9.32061436861817,0.938394851933745,8.16338565381945,9.89459279541578,-1.63540481114267,1.42525174167374,12.480725796152
2015-07-10,"LS 7",9.6,0.467808798646362,11692,23.3787101711828,18.7354115270946,18.7002031425445,13.830774316361,18.1690319709445,19.2290121721677,0.0458981364761233,0.738551416095595,22.7178430652316
2015-10-22,"LS 8",4.2,0.464593908629442,11491,8.64970751816229,6.94756515268425,7.18935335158396,4.41678881821511,6.69360719433444,7.43488424718158,-0.875639890787475,0.675032953928533,10.1546143334568
2015-10-30,"LS 7",8.4,0.541455160744501,13459,9.32102596332334,8.03645141018735,8.16377427412971,0.938406638075583,8.16377427412971,8.7439593275044,-2.48449727106808,1.16704178479735,11.218121646408
2016-07-04,"LS 8",8.1,0.727284263959391,18138,27.6118067381893,20.067022503265,19.9328034490594,19.4711120433,19.8056960020815,20.1816641141832,2.50412521094467,0.671748496402841,24.063133801087
2016-07-20,"LS 8",7.7,0.723815566835871,18041,23.2257041463524,19.5004981286462,19.4404229639499,15.5400026656062,19.4404229639499,19.5549055329616,1.72790018879348,0.306579831364322,23.5257374515707
2016-09-14,"LS 7",6.5,0.558967851099831,13868,18.7027260385944,15.296506318382,15.4762515332117,12.1589385188825,14.9299366677924,15.4762515332117,-0.818135422236013,0.61563758829413,19.1991418204261
2017-07-23,"LS 8",7.1,0.679060913705584,16944,23.3207666892485,19.3242478084651,19.4410152713547,16.1935372742646,19.3236991815431,19.5506735422357,-1.79630129092398,0.560500298585865,23.5263839106542
2017-09-17,"LS 7",6.3,0.643358714043993,16023,22.8760560529238,18.6790118021306,18.702501666441,16.5614137948637,18.170774038479,18.702501666441,0.76907797199729,0.457815876295763,22.7203517315753
2017-10-03,"LS 7",8.9,0.609433164128596,15216,18.1689817542352,14.5260222610643,14.3820649613481,9.32028700044555,14.3820649613481,14.9306886561634,-1.37515963635578,0.437243569765749,18.0049192888843
2017-10-19,"LS 7",5.6,0.6165820642978,15389,15.4766999755857,13.5213758464524,13.8309771018204,9.89455116723173,13.2770453431975,13.8309771018204,-1.33318848365499,0.742684724354875,17.4034482458004
2017-10-27,"LS 8",2.9,0.727284263959391,18138,12.7079651268382,12.2945873098825,12.443902345641,9.76207808602174,12.194724693869,12.443902345641,-1.99296584564267,0.418586123845355,15.8895602404477
2018-06-08,"LS 8",8.6,0.546785109983079,13671,20.8712352803967,15.7513577815516,15.5633405359816,12.2519643291915,15.4516748251086,15.8056434123832,1.52834132492693,0.744804061417582,19.2941929314814
2018-07-18,"LS 7",7.2,0.640566835871404,16002,25.8957353621594,20.9201258639988,20.7989149427548,18.6988004781434,20.7989149427548,21.3182390915269,0.283076137632113,0.473207821797097,25.0084295003724
2018-08-19,"LS 7",4.7,0.618485617597293,15428,22.8672698886133,20.1667174057164,20.2795733153187,18.1689651733231,19.7553902290386,20.2795733153187,0.44426335106917,0.347198917151492,24.4416070872665
2018-09-04,"LS 7",8,0.453553299492386,11323,21.8388843058983,18.3489587871065,18.7001813981345,13.8307831221265,18.1690151530475,18.7001813981345,-1.30238916970976,0.726756069962096,22.7178193328399
2018-10-14,"LS 8",9.2,0.724957698815567,18080,12.7925936111331,11.6469721259786,12.1970183170905,3.6378391502591,11.4396013072339,12.3110043093959,-2.20181051204614,1.23741045817297,15.6201048503394
2018-10-22,"LS 7",9,0.618993231810491,15431,9.32098395603477,8.2068097783699,8.16373091430435,0.312496759360121,8.16373091430435,8.74391603365306,-2.88468515997829,0.865249947176512,11.2180743224125
2019-06-03,"LS 7",9.3,0.623900169204738,15549,20.2783258552207,12.4505692191313,12.16108078055,11.0337096686681,12.16108078055,12.7205126895058,2.27529278332084,0.746994734960378,15.5808817260858
2019-07-29,"LS 8",8.7,0.62994923857868,15675,25.9986109997033,21.6984406912101,21.6866904890545,17.3141946294395,21.563462877583,21.8081972875646,0.0991795947089588,0.512634906657217,25.9773698873278
2019-09-07,"LS 7",9.4,0.58929780033841,14690,18.7010882120298,15.9762598753738,16.0201566639703,9.31965444964534,16.0201566639703,16.5612253970394,-2.56934839712612,0.639087208945236,19.7927734540761
2019-09-15,"LS 8",9.3,0.655160744500846,16167,20.0128869653193,16.3449773298102,16.4389759755003,10.7457628987384,16.3152605087464,16.5589511149247,-2.20744825199444,0.587792236127695,20.2498833029221
2019-10-09,"LS 7",6.2,0.607275803722504,15158,13.831156835138,12.5648585618049,12.7206779569966,7.58032029419974,12.1612684325667,12.7206779569966,-0.877200174615435,0.40320188937729,16.1916400500173
2020-07-31,"LS 8",5,0.726395939086294,18117,25.7346096200438,21.7423398025953,21.6873065193289,20.7059270565252,21.5728237661737,21.8015372543902,3.13524375324422,0.327842779996203,25.9780422381432
2020-09-17,"LS 8",9.7,0.661336717428088,16407,18.2941642999343,14.189269023592,14.313428445275,8.58350664664125,13.0664632588569,15.6859608897449,-0.663522379986129,1.72312989325081,17.9300076823185
2020-09-25,"LS 7",4.3,0.605837563451777,15107,17.6360693335033,13.9710446421193,13.8302749334144,13.2762198286927,13.8302749334144,14.3816459355532,1.54928669506085,0.411860047177448,17.4026818816785
2020-10-11,"LS 7",4.6,0.591624365482234,14777,13.2772956289205,12.2421007603356,12.1613221032272,8.74395580661123,12.1613221032272,12.7207157332651,-1.70900630020245,0.525979180592483,15.5811451116782
