,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,month,datetime_ms
370949,2007-07-12 15:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,20.97,edi.498.1,7,1184252400000.0
405744,2007-07-12 15:00:00,43.3446,-72.0438,SouthOfTheFells,1.5,20.47,edi.498.1,7,1184252400000.0
440539,2007-07-12 15:00:00,43.3235,-72.0411,Newbury,1.5,20.83,edi.498.1,7,1184252400000.0
475334,2007-07-12 15:00:00,43.4096,-72.0365,HerrickCoveSouth,1.5,22.01,edi.498.1,7,1184252400000.0
