,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
254630,2016-07-20 10:10:00,43.3913,-72.0576,loon,1.5,23.259999999999994,edi.499.2,sub-daily,7,1469027400000.0
254631,2016-07-20 10:20:00,43.3913,-72.0576,loon,1.5,23.24,edi.499.2,sub-daily,7,1469028000000.0
254632,2016-07-20 10:30:00,43.3913,-72.0576,loon,1.5,23.27,edi.499.2,sub-daily,7,1469028600000.0
254633,2016-07-20 10:40:00,43.3913,-72.0576,loon,1.5,23.32,edi.499.2,sub-daily,7,1469029200000.0
254634,2016-07-20 10:50:00,43.3913,-72.0576,loon,1.5,23.37,edi.499.2,sub-daily,7,1469029800000.0
254635,2016-07-20 11:00:00,43.3913,-72.0576,loon,1.5,23.419999999999995,edi.499.2,sub-daily,7,1469030400000.0
398946,2016-07-20 11:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,22.64,edi.498.1,sub-daily,7,1469030400000.0
468536,2016-07-20 11:00:00,43.3235,-72.0411,Newbury,1.4,22.83,edi.498.1,sub-daily,7,1469030400000.0
