,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
121847,2011-07-07 10:00:00,43.3913,-72.0576,loon,0.5,23.04,edi.499.2,sub-daily,7,1310050800000.0
121848,2011-07-07 10:10:00,43.3913,-72.0576,loon,0.5,23.04,edi.499.2,sub-daily,7,1310051400000.0
121849,2011-07-07 10:20:00,43.3913,-72.0576,loon,0.5,23.04,edi.499.2,sub-daily,7,1310052000000.0
121850,2011-07-07 10:30:00,43.3913,-72.0576,loon,0.5,23.04,edi.499.2,sub-daily,7,1310052600000.0
121851,2011-07-07 10:40:00,43.3913,-72.0576,loon,0.5,23.04,edi.499.2,sub-daily,7,1310053200000.0
121852,2011-07-07 10:50:00,43.3913,-72.0576,loon,0.5,23.1,edi.499.2,sub-daily,7,1310053800000.0
384382,2011-07-07 10:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.4,22.31,edi.498.1,sub-daily,7,1310050800000.0
419177,2011-07-07 10:00:00,43.3446,-72.0438,SouthOfTheFells,1.4,22.97,edi.498.1,sub-daily,7,1310050800000.0
453972,2011-07-07 10:00:00,43.3235,-72.0411,Newbury,1.5,24.2,edi.498.1,sub-daily,7,1310050800000.0
