,datetime,lat_dd,long_dd,location,depth_m,temp_degC,source,frequency,month,datetime_ms
252327,2016-07-04 10:10:00,43.3913,-72.0576,loon,1.5,21.779999999999994,edi.499.2,sub-daily,7,1467645000000.0
252328,2016-07-04 10:20:00,43.3913,-72.0576,loon,1.5,21.830000000000005,edi.499.2,sub-daily,7,1467645600000.0
252329,2016-07-04 10:30:00,43.3913,-72.0576,loon,1.5,21.84,edi.499.2,sub-daily,7,1467646200000.0
252330,2016-07-04 10:40:00,43.3913,-72.0576,loon,1.5,21.89,edi.499.2,sub-daily,7,1467646800000.0
252331,2016-07-04 10:50:00,43.3913,-72.0576,loon,1.5,21.91,edi.499.2,sub-daily,7,1467647400000.0
252332,2016-07-04 11:00:00,43.3913,-72.0576,loon,1.5,22.0,edi.499.2,sub-daily,7,1467648000000.0
398562,2016-07-04 11:00:00,43.3948,-72.079,NorthSunapeeHarbor,1.5,20.82,edi.498.1,sub-daily,7,1467648000000.0
468152,2016-07-04 11:00:00,43.3235,-72.0411,Newbury,1.4,20.99,edi.498.1,sub-daily,7,1467648000000.0
